Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Dificultad,Zonas_final,Jugador2,Jugador,Zonas,Categoria,Optional Column
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,00:52:24,00:52:24,0.000,,Volver,,8,13,intercepcion aereo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:54:03,00:54:03,0.000,,7,3,1,3,S arquero pie,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:54:07,00:54:07,0.000,,2,6,3,7,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,00:54:08,00:54:08,0.000,,Volver,,3,7,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:54:13,00:54:13,0.000,,2,6,1,3,S arquero pie,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:54:19,00:54:19,0.000,,7,3,6,7,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:54:25,00:54:25,0.000,,8,2,3,7,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:54:28,00:54:28,0.000,,12,4,2,8,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:54:31,00:54:31,0.000,,15,7,4,12,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:54:38,00:54:38,0.000,,15,4,7,15,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:54:41,00:54:41,0.000,,8,2,4,15,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,00:54:42,00:54:42,0.000,,Volver,,4,15,Error tecnico,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,00:54:50,00:54:50,0.000,,Volver,,4,9,Intercepcion,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:54:51,00:54:51,0.000,,12,7,4,9,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:54:52,00:54:52,0.000,,12,10,7,12,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:55:00,00:55:00,0.000,,16,11,10,17,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Duelo,,00:55:10,00:55:16,6.000,,Volver,,11,20,Disputa suelo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,00:55:15,00:55:15,0.000,,Volver,,11,20,Balon afuera fondo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:57:00,00:57:00,0.000,,3,2,1,3,S arquero pie,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:57:02,00:57:02,0.000,,9,4,2,3,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Duelo,,00:57:00,00:57:06,6.000,,Volver,,4,9,Gambeta a favor,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Falta,,00:57:02,00:57:08,6.000,,Volver,,4,9,Recibida,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,00:57:15,00:57:21,6.000,,8,2,5,9,Tiro libre,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:57:25,00:57:25,0.000,,4,1,2,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:57:28,00:57:28,0.000,,9,2,1,4,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:57:37,00:57:37,0.000,,4,1,2,9,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:57:41,00:57:41,0.000,,10,3,1,3,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:57:44,00:57:44,0.000,,10,8,3,10,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:57:47,00:57:47,0.000,,13,10,8,14,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:57:53,00:57:53,0.000,,15,2,10,14,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:57:56,00:57:56,0.000,,14,5,2,15,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:57:58,00:57:58,0.000,,13,3,5,14,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:58:00,00:58:00,0.000,,16,9,3,13,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,00:58:01,00:58:01,0.000,,Volver,,3,13,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,00:58:20,00:58:20,0.000,,Volver,,3,13,Intercepcion,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:58:22,00:58:22,0.000,,17,10,3,13,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:58:26,00:58:26,0.000,,17,9,10,14,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,00:58:28,00:58:28,0.000,,Volver,,9,17,Robo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:58:59,00:58:59,0.000,,5,2,1,3,S arquero pie,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:59:05,00:59:05,0.000,,8,8,2,5,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:59:06,00:59:06,0.000,,5,2,8,8,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:59:13,00:59:13,0.000,,13,11,2,5,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,00:59:14,00:59:14,0.000,,Volver,,2,5,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,00:59:16,00:59:16,0.000,,Volver,,6,8,Intercepcion,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:59:18,00:59:18,0.000,,10,10,6,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,00:59:22,00:59:22,0.000,,Volver,,10,10,Robo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Falta,,00:59:32,00:59:38,6.000,,,,5,10,Hecha,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:00:07,01:00:07,0.000,,Volver,,3,2,Intercepcion aereo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:00:09,01:00:09,0.000,,8,8,3,2,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:00:10,01:00:10,0.000,,8,10,8,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:00:11,01:00:11,0.000,,Volver,,8,8,Robo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:00:20,01:00:26,6.000,,5,2,1,3,Tiro libre,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:00:27,01:00:27,0.000,,8,5,2,4,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:00:33,01:00:33,0.000,,10,3,5,8,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:00:40,01:00:40,0.000,,7,6,3,10,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:00:42,01:00:42,0.000,,8,2,6,7,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:00:50,01:00:50,0.000,,13,3,2,8,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:00:55,01:00:55,0.000,,16,11,3,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:00:59,01:00:59,0.000,,17,10,11,16,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:01:03,01:01:03,0.000,,18,7,10,17,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Remate pie,,01:01:06,01:01:12,6.000,,Volver,,7,18,Media distancia,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:01:10,01:01:10,0.000,,Volver,,7,18,Balon afuera fondo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:01:54,01:01:54,0.000,,Volver,,2,6,Intercepcion,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:01:59,01:01:59,0.000,,9,7,2,6,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Falta,,01:01:57,01:02:03,6.000,,Volver,,7,9,Recibida,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:02:10,01:02:16,6.000,,9,8,2,9,Tiro libre,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:02:24,01:02:24,0.000,,7,6,8,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:02:26,01:02:26,0.000,,8,8,6,7,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:02:30,01:02:30,0.000,,18,4,8,8,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:02:33,01:02:33,0.000,,24,7,4,18,inteligente,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Remate pie,,01:02:33,01:02:39,6.000,,Volver,,7,24,Remate bloqueado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:02:36,01:02:36,0.000,,Volver,,7,24,Balon afuera lateral,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:02:55,01:03:01,6.000,,23,9,4,24,Lateral largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:03:00,01:03:00,0.000,,Volver,,4,24,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:03:04,01:03:04,0.000,,Volver,,2,14,Encontrada,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:03:06,01:03:06,0.000,,14,8,2,14,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:03:07,01:03:07,0.000,,14,3,8,14,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:03:11,01:03:11,0.000,,14,10,3,14,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:03:14,01:03:14,0.000,,14,8,10,14,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:03:17,01:03:17,0.000,,24,7,8,11,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:03:22,01:03:22,0.000,,21,11,7,24,centro aereo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Remate cabeza,,01:03:21,01:03:27,6.000,,Volver,,11,21,Remate bloqueado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:03:26,01:03:26,0.000,,Volver,,11,21,Atajada,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:03:38,01:03:38,0.000,,Volver,,3,10,Intercepcion,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:03:44,01:03:44,0.000,,20,9,3,10,inteligente,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:03:50,01:03:50,0.000,,21,10,9,20,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:03:53,01:03:53,0.000,,21,10,9,20,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:03:59,01:03:59,0.000,,Volver,,1,8,Encontrada,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:04:02,01:04:02,0.000,,8,2,1,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:04:04,01:04:04,0.000,,15,4,2,8,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:04:10,01:04:10,0.000,,12,2,4,15,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:04:14,01:04:14,0.000,,11,6,2,12,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:04:18,01:04:18,0.000,,12,2,6,11,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Duelo,,01:04:17,01:04:23,6.000,,Volver,,2,15,Gambeta a favor,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:04:26,01:04:26,0.000,,19,11,2,15,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Falta,,01:04:26,01:04:32,6.000,,Volver,,11,19,Offside,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:05:05,01:05:05,0.000,,Volver,,2,8,Intercepcion,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:05:08,01:05:08,0.000,,8,4,2,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:05:11,01:05:11,0.000,,8,5,4,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:05:13,01:05:13,0.000,,10,10,5,8,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:05:18,01:05:18,0.000,,16,11,10,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:05:24,01:05:24,0.000,,17,8,11,16,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:05:29,01:05:29,0.000,,16,10,8,17,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:05:32,01:05:32,0.000,,23,7,10,16,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:05:41,01:05:41,0.000,,19,11,7,23,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:05:49,01:05:49,0.000,,16,3,11,19,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:05:52,01:05:52,0.000,,23,7,3,16,centro aereo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Remate cabeza,,01:05:52,01:05:58,6.000,,Volver,,7,23,Facil,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:05:55,01:05:55,0.000,,Volver,,7,23,Balon afuera fondo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Arquero,,01:22:20,01:22:26,6.000,Media,Volver,,1,3,Salida aerea,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:22:30,01:22:30,0.000,,2,6,1,3,S arquero mano,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:22:38,01:22:38,0.000,,2,2,6,7,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:22:40,01:22:40,0.000,,8,8,2,2,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:22:45,01:22:45,0.000,,11,5,8,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:22:48,01:22:48,0.000,,10,3,5,11,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:22:51,01:22:51,0.000,,14,10,3,10,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:23:00,01:23:00,0.000,,16,3,10,16,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:23:05,01:23:05,0.000,,23,7,3,16,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:23:09,01:23:09,0.000,,Volver,,7,23,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:23:12,01:23:12,0.000,,Volver,,6,11,Intercepcion,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:23:13,01:23:13,0.000,,14,8,6,11,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:23:17,01:23:17,0.000,,4,1,8,14,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:23:20,01:23:20,0.000,,8,6,1,4,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:23:24,01:23:24,0.000,,7,5,6,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:23:28,01:23:28,0.000,,13,3,5,10,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:23:32,01:23:32,0.000,,10,5,3,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:23:35,01:23:35,0.000,,8,6,5,10,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:23:39,01:23:39,0.000,,9,2,6,7,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:23:46,01:23:46,0.000,,10,3,2,9,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:23:49,01:23:49,0.000,,13,5,3,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:23:51,01:23:51,0.000,,Volver,,3,13,Robo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:24:06,01:24:06,0.000,,Volver,,4,12,Duelo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:24:12,01:24:12,0.000,,9,2,4,12,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:24:17,01:24:17,0.000,,18,7,2,9,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:24:24,01:24:24,0.000,,22,9,7,23,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:24:25,01:24:25,0.000,,Volver,,7,23,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:24:28,01:24:28,0.000,,Volver,,4,18,Intercepcion,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:24:31,01:24:31,0.000,,18,8,4,18,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:24:34,01:24:34,0.000,,17,5,8,18,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:24:37,01:24:37,0.000,,17,10,5,17,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Remate pie,,01:24:37,01:24:43,6.000,,Volver,,10,17,Media distancia,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:24:40,01:24:40,0.000,,Volver,,10,17,Balon afuera fondo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:25:12,01:25:12,0.000,,Volver,,6,2,Duelo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:25:13,01:25:13,0.000,,1,6,6,2,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:25:20,01:25:20,0.000,,13,10,3,10,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:25:26,01:25:26,0.000,,Volver,,10,13,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:25:35,01:25:35,0.000,,Volver,,5,8,Intercepcion,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:25:40,01:25:40,0.000,,10,10,8,7,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Duelo,,01:25:40,01:25:46,6.000,,Volver,,10,13,Disputa suelo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:25:44,01:25:44,0.000,,Volver,,10,13,Balon afuera lateral,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:26:20,01:26:20,0.000,,Volver,,7,12,Intercepcion,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:26:21,01:26:21,0.000,,12,8,7,12,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:26:24,01:26:24,0.000,,15,9,8,12,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:26:28,01:26:28,0.000,,18,10,9,15,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:26:30,01:26:30,0.000,,Volver,,10,18,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Falta,,01:26:28,01:26:34,6.000,,Volver,,10,18,Hecha,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:27:33,01:27:39,6.000,,8,6,4,9,Lateral largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:27:46,01:27:46,0.000,,8,5,6,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:27:48,01:27:48,0.000,,12,4,5,8,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:27:50,01:27:50,0.000,,11,8,4,12,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Falta,,01:27:52,01:27:58,6.000,,Volver,,8,11,Recibida,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:28:02,01:28:08,6.000,,10,6,2,11,Tiro libre,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:28:07,01:28:07,0.000,,16,3,6,10,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:28:10,01:28:10,0.000,,21,9,3,16,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Remate pie,,01:28:11,01:28:17,6.000,,Volver,,9,21,Corta distancia,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:28:16,01:28:16,0.000,,Volver,,9,22,Atajada,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:28:36,01:28:42,6.000,,22,Rival,4,24,Tiro de esquina,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:28:41,01:28:41,0.000,,22,Rival,4,24,intercepcion aereo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:30:23,01:30:23,0.000,,Volver,,11,8,Intercepcion,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Duelo,,01:30:21,01:30:27,6.000,,Volver,,11,8,Gambeta a favor,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:30:27,01:30:27,0.000,,12,7,11,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:30:28,01:30:28,0.000,,12,11,7,12,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:30:34,01:30:34,0.000,,18,9,11,12,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:30:34,01:30:34,0.000,,Volver,,11,12,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:30:37,01:30:37,0.000,,Volver,,4,15,Intercepcion aereo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:30:39,01:30:39,0.000,,17,10,4,15,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:31:42,01:31:48,6.000,,,,11,14,Tiro libre,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Falta,,01:30:42,01:30:48,6.000,,Volver,,10,14,Recibida,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:31:45,01:31:45,0.000,,Volver,,11,14,intercepcion aereo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:31:48,01:31:48,0.000,,Volver,,10,14,Intercepcion,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:31:52,01:31:52,0.000,,18,8,10,14,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Falta,,01:31:55,01:32:01,6.000,,,,9,21,Offside,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:32:00,01:32:00,0.000,,Volver,,9,21,Error tactico,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Arquero,,01:32:11,01:32:17,6.000,,Volver,,1,3,Remate atajable,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:32:21,01:32:21,0.000,,7,3,1,3,S arquero mano,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:32:26,01:32:26,0.000,,8,6,3,7,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:32:28,01:32:28,0.000,,8,5,6,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:32:34,01:32:34,0.000,,3,1,5,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:32:36,01:32:36,0.000,,5,2,1,3,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:32:39,01:32:39,0.000,,12,7,2,6,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:32:39,01:32:39,0.000,,Volver,,2,6,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:32:47,01:32:47,0.000,,Volver,,10,8,Intercepcion,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:32:51,01:32:51,0.000,,10,11,10,7,inteligente,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:32:59,01:32:59,0.000,,Volver,,11,19,Duelo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:33:31,01:33:37,6.000,,Volver,,11,19,Tiro de esquina,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Duelo,,01:33:31,01:33:37,6.000,,Volver,,5,21,Aereo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:33:34,01:33:34,0.000,,22,4,5,22,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Remate pie,,01:33:32,01:33:38,6.000,,Volver,,4,22,Remate bloqueado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:33:40,01:33:40,0.000,,Volver,,8,14,Intercepcion,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:33:47,01:33:47,0.000,,18,7,8,17,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:33:50,01:33:50,0.000,,20,11,7,18,centro aereo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:33:53,01:33:53,0.000,,16,10,11,20,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:34:01,01:34:01,0.000,,Volver,,10,20,Balon afuera fondo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,00:42:50,00:42:50,0.000,,Volver,,7,24,Balon afuera fondo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,00:43:34,00:43:34,0.000,,Volver,,8,14,Encontrada,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:39:16,00:39:16,0.000,,17,5,4,18,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:39:19,00:39:19,0.000,,17,11,5,17,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:39:21,00:39:21,0.000,,17,10,11,17,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:20:31,00:20:31,0.000,,15,4,5,15,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:20:32,00:20:32,0.000,,15,5,4,15,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:20:45,00:20:45,0.000,,18,4,8,18,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:20:47,00:20:47,0.000,,18,7,4,18,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,00:20:52,00:20:52,0.000,,Volver,,7,22,Atajada,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:20:51,00:20:51,0.000,,Volver,,7,24,centro aereo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:21:26,00:21:26,0.000,,10,6,3,10,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:21:28,00:21:28,0.000,,16,11,6,11,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,00:22:12,00:22:12,0.000,,,,2,4,Intercepcion aereo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:22:13,00:22:13,0.000,,7,8,2,4,medio,
