Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Zonas,Categoria,Jugador2,Jugador,Zonas_final,Optional Column
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Perdida,,00:00:35,00:00:35,0.000,10,Error tecnico,,3,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Perdida,,00:00:38,00:00:38,0.000,10,Balon afuera fondo,,3,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Perdida,,00:00:59,00:00:59,0.000,5,Interceptado,11,4,9,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Duelo,,00:01:22,00:01:22,0.000,1,Disputa suelo,,3,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Recuperacion,,00:01:24,00:01:24,0.000,1,Duelo,,3,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Pelota parada,,00:01:36,00:01:36,0.000,1,Lateral largo,10,3,7,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Pelota parada,,00:01:55,00:01:55,0.000,10,Lateral largo,10,3,16,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Recuperacion,,00:01:57,00:01:57,0.000,14,Encontrada,,5,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Perdida,,00:02:02,00:02:02,0.000,17,Interceptado,11,5,24,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Recuperacion,,00:02:10,00:02:10,0.000,11,intercepcion anticipo,,3,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Duelo,,00:02:13,00:02:13,0.000,17,Aereo,,9,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Perdida,,00:02:16,00:02:16,0.000,17,Robo,,9,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Recuperacion,,00:02:25,00:02:25,0.000,15,Encontrada,,8,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Perdida,,00:02:33,00:02:33,0.000,14,Interceptado,11,8,14,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Recuperacion,,00:02:49,00:02:49,0.000,4,Encontrada,,6,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Recuperacion,,00:03:01,00:03:01,0.000,8,Encontrada,,5,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Duelo,,00:03:06,00:03:06,0.000,14,Gambeta a favor,,11,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Duelo,,00:03:12,00:03:12,0.000,13,Aereo,,10,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Recuperacion,,00:03:13,00:03:13,0.000,13,Duelo,,10,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Perdida,,00:03:17,00:03:17,0.000,17,Robo,,11,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Duelo,,00:03:32,00:03:32,0.000,12,Disputa suelo,,4,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Recuperacion,,00:03:33,00:03:33,0.000,12,Robo,,4,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Pelota parada,,00:04:20,00:04:20,0.000,24,Lateral largo,9,4,23,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Perdida,,00:04:22,00:04:22,0.000,24,Atajada,9,4,23,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Recuperacion,,00:04:43,00:04:43,0.000,3,Encontrada,,1,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Duelo,,00:05:14,00:05:14,0.000,13,Aereo,,10,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Recuperacion,,00:05:15,00:05:15,0.000,13,Duelo,,10,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Pelota parada,,00:05:35,00:05:35,0.000,19,Lateral largo,9,3,21,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Perdida,,00:05:35,00:05:35,0.000,19,Interceptado,9,3,21,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Duelo,,00:05:49,00:05:49,0.000,1,Disputa suelo,,6,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Recuperacion,,00:05:50,00:05:50,0.000,1,Robo,,6,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Pelota parada,,00:06:24,00:06:24,0.000,1,Tiro libre,9,1,17,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Recuperacion,,00:06:29,00:06:29,0.000,14,Encontrada,,2,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Perdida,,00:06:47,00:06:47,0.000,15,Balon afuera lateral,,4,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Duelo,,00:07:19,00:07:19,0.000,13,Aereo,,4,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Recuperacion,,00:07:20,00:07:20,0.000,13,Intercepcion aereo,,4,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Pelota parada,,00:07:39,00:07:39,0.000,15,Lateral corto,8,4,15,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Pelota parada,,00:07:50,00:07:50,0.000,18,Lateral corto,8,4,18,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Perdida,,00:07:54,00:07:54,0.000,18,Robo,,8,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Recuperacion,,00:08:01,00:08:01,0.000,7,Encontrada,,3,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Perdida,,00:08:09,00:08:09,0.000,7,Interceptado,9,3,16,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Recuperacion,,00:08:34,00:08:34,0.000,8,Encontrada,,2,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Perdida,,00:08:42,00:08:42,0.000,15,Robo,,8,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Recuperacion,,00:08:46,00:08:46,0.000,10,intercepcion anticipo,,3,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Duelo,,00:08:52,00:08:52,0.000,14,Gambeta a favor,,10,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Perdida,,00:09:01,00:09:01,0.000,24,Interceptado,9,11,21,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Recuperacion,,00:09:18,00:09:18,0.000,8,Encontrada,,5,Volver,
2022/04/28,COLON_1T,COLON1T,08:46:59,09:32:19,Duelo,,00:09:36,00:09:36,0.000,14,Gambeta a favor,,5,Volver,
