Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Zonas_final,Jugador2,Jugador,Calificacion,Zonas,Categoria,Optional Column
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Falta,,01:18:50,01:18:50,0.000,Volver,,9,,17,Recibida,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Sustitucion,,01:19:28,01:19:28,0.000,Volver,18,,,,,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Arquero,,01:21:06,01:21:06,0.000,Volver,,1,Malo,3,Salvada/Atajada,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Arquero,,01:21:06,01:21:06,0.000,Volver,,1,Malo,3,Salida suelo,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Gol rival,,01:21:08,01:21:08,0.000,3,1,,,4,Indirecta,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:22:55,01:22:55,0.000,8,2,6,,12,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:22:59,01:22:59,0.000,15,5,2,,8,medio,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Perdida,,01:22:59,01:22:59,0.000,Volver,,2,,8,intercepcion aereo,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Falta,,01:23:08,01:23:08,0.000,Volver,,7,,18,Recibida,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Falta,,01:23:50,01:23:50,0.000,Volver,,10,,17,Recibida,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:24:38,01:24:38,0.000,21,5,6,,21,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:24:39,01:24:39,0.000,22,9,5,,21,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Remate pie,,01:24:41,01:24:41,0.000,22,Rival,9,,22,Corta distancia,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Gol ,,01:24:41,01:24:41,0.000,Volver,,9,,22,Directa,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Falta,,01:25:55,01:25:55,0.000,Volver,,2,,10,Hecha,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Falta,,01:27:23,01:27:23,0.000,Volver,,7,,14,Recibida,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Arquero,,01:30:43,01:30:43,0.000,Volver,,1,,6,Rebote/Despeje,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Falta,,01:31:25,01:31:25,0.000,Volver,,9,,12,Recibida,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:31:38,01:31:38,0.000,5,1,6,,12,medio,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:31:48,01:31:48,0.000,5,6,1,,5,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:31:48,01:31:48,0.000,Volver,6,1,,5,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:31:49,01:31:49,0.000,10,3,6,,5,medio,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Perdida,,01:31:51,01:31:51,0.000,Volver,,6,,5,Interceptado,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:32:34,01:32:34,0.000,12,10,1,,3,S arquero pie,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:32:36,01:32:36,0.000,11,8,10,,12,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:32:39,01:32:39,0.000,13,3,8,,11,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:32:43,01:32:43,0.000,17,9,3,,16,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Perdida,,01:32:44,01:32:44,0.000,Volver,,3,,16,Interceptado,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Falta,,01:33:10,01:33:10,0.000,Volver,,9,,13,Recibida,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:35:00,01:35:00,0.000,8,2,5,,8,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:35:02,01:35:02,0.000,7,3,2,,8,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:35:06,01:35:06,0.000,10,18,3,,7,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:35:07,01:35:07,0.000,13,9,18,,10,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:35:12,01:35:12,0.000,14,8,9,,14,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Falta,,01:36:08,01:36:08,0.000,Volver,,7,,13,Hecha,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:36:52,01:36:52,0.000,13,18,3,,10,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:37:05,01:37:05,0.000,14,5,7,,14,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:37:09,01:37:09,0.000,10,2,5,,14,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:37:13,01:37:13,0.000,9,6,2,,8,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:37:19,01:37:19,0.000,5,1,6,,9,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:37:23,01:37:23,0.000,12,4,1,,5,medio,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:37:26,01:37:26,0.000,15,10,4,,12,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:37:43,01:37:43,0.000,18,4,10,,18,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:37:45,01:37:45,0.000,18,10,4,,18,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Falta,,01:37:52,01:37:52,0.000,Volver,,10,,18,Recibida,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:38:55,01:38:55,0.000,15,5,10,,15,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:38:59,01:38:59,0.000,17,2,5,,15,medio,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:39:02,01:39:02,0.000,17,9,2,,17,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Perdida,,01:39:02,01:39:02,0.000,Volver,,2,,17,Robo,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:39:21,01:39:21,0.000,1,18,5,,1,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:39:23,01:39:23,0.000,1,5,18,,1,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:39:27,01:39:27,0.000,11,10,5,,7,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Perdida,,01:39:27,01:39:27,0.000,Volver,,5,,7,Robo,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Gol rival,,01:40:31,01:40:31,0.000,Volver,,,,5,Indirecta,
