Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Zonas,Categoria,Jugador2,Jugador,Zonas_final,Dificultad,Optional Column
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:26:44,01:26:44,0.000,17,corto,8,5,16,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:26:46,01:26:46,0.000,14,corto,2,8,14,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:26:49,01:26:49,0.000,14,corto,3,2,13,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:26:52,01:26:52,0.000,13,corto,8,3,13,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:26:54,01:26:54,0.000,13,largo,7,8,16,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:26:55,01:26:55,0.000,13,Interceptado,,8,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:27:08,01:27:08,0.000,17,corto,4,11,18,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Falta,,01:27:32,01:27:32,0.000,1,Hecha,,3,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Tarjeta,,01:27:52,01:27:52,0.000,1,Amarilla,,3,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Arquero,,01:28:27,01:28:27,0.000,7,Salvada/Atajada,,1,Volver,Facil,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:28:35,01:28:35,0.000,4,S arquero pie,10,1,14,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:28:35,01:28:35,0.000,4,S arquero pie,18,1,14,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:28:37,01:28:37,0.000,4,Interceptado,,1,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Sustitucion,,01:19:34,01:19:34,0.000,,,,,,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Remate pie,,01:24:32,01:24:32,0.000,17,Media distancia,,18,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:24:32,01:24:32,0.000,17,Interceptado,,18,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:26:37,01:26:37,0.000,17,corto,8,18,17,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:26:37,01:26:37,0.000,17,corto,18,8,17,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:26:42,01:26:42,0.000,17,corto,5,18,18,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:27:11,01:27:11,0.000,18,corto,18,4,18,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:28:45,01:28:45,0.000,14,corto,3,11,13,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:28:48,01:28:48,0.000,13,corto,7,3,16,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:28:52,01:28:52,0.000,16,corto,18,7,17,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Remate pie,,01:28:54,01:28:54,0.000,17,Larga distancia,Rival,18,22,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:28:55,01:28:55,0.000,17,Atajada,,18,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:28:59,01:28:59,0.000,23,centro aereo,11,4,20,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:29:17,01:29:17,0.000,16,corto,7,2,19,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:30:08,01:30:08,0.000,8,corto,1,4,4,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:30:17,01:30:17,0.000,4,corto,6,1,5,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:30:19,01:30:19,0.000,6,corto,1,6,4,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:30:24,01:30:24,0.000,3,largo,Rival,1,13,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:30:25,01:30:25,0.000,3,Interceptado,,1,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:31:23,01:31:23,0.000,3,S arquero pie,2,1,3,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:31:26,01:31:26,0.000,3,corto,3,2,1,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:31:27,01:31:27,0.000,1,corto,5,3,7,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:31:28,01:31:28,0.000,1,Interceptado,,3,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Falta,,01:31:48,01:31:48,0.000,12,Recibida,,9,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:32:09,01:32:09,0.000,9,corto,1,6,4,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:32:15,01:32:15,0.000,4,largo,Rival,1,17,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:32:16,01:32:16,0.000,4,Interceptado,,1,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:32:28,01:32:28,0.000,7,corto,1,3,2,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:32:31,01:32:31,0.000,2,largo,Rival,1,11,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:32:32,01:32:32,0.000,2,Interceptado,,1,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:32:54,01:32:54,0.000,14,corto,11,6,15,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:32:59,01:32:59,0.000,18,corto,18,11,18,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:33:04,01:33:04,0.000,18,medio,5,18,16,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:33:08,01:33:08,0.000,16,corto,3,5,16,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:33:12,01:33:12,0.000,16,medio,9,3,21,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Remate pie,,01:33:14,01:33:14,0.000,21,Media distancia,Rival,9,22,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:33:15,01:33:15,0.000,21,Balon afuera fondo,,9,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Sustitucion,,01:34:55,01:34:55,0.000,,,,,,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:35:38,01:35:38,0.000,12,corto,6,5,9,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:35:42,01:35:42,0.000,6,corto,1,6,5,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:35:44,01:35:44,0.000,5,largo,18,1,12,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:35:46,01:35:46,0.000,18,corto,16,18,12,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:35:49,01:35:49,0.000,12,corto,5,16,11,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:35:51,01:35:51,0.000,11,medio,3,5,13,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:35:57,01:35:57,0.000,13,inteligente,9,3,20,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Remate pie,,01:36:00,01:36:00,0.000,20,Corta distancia,Rival,9,22,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:36:00,01:36:00,0.000,20,Interceptado,,9,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:36:19,01:36:19,0.000,15,corto,16,6,15,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:36:24,01:36:24,0.000,14,corto,2,16,10,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:36:38,01:36:38,0.000,10,corto,5,3,10,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:36:40,01:36:40,0.000,10,corto,16,5,10,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:36:42,01:36:42,0.000,10,corto,Rival,16,13,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:36:43,01:36:43,0.000,10,Interceptado,,16,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:36:51,01:36:51,0.000,13,corto,11,5,19,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Remate pie,,01:36:57,01:36:57,0.000,20,Media distancia,Rival,11,22,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:36:57,01:36:57,0.000,20,Atajada,,11,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:37:40,01:37:40,0.000,16,corto,16,5,16,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:37:43,01:37:43,0.000,16,centro aereo,7,16,21,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:37:44,01:37:44,0.000,21,corto,9,7,21,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:37:46,01:37:46,0.000,21,Interceptado,,7,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:37:53,01:37:53,0.000,9,corto,6,1,9,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:38:01,01:38:01,0.000,12,corto,4,6,12,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:38:08,01:38:08,0.000,12,medio,1,4,8,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:38:10,01:38:10,0.000,8,corto,2,1,8,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:38:17,01:38:17,0.000,8,medio,6,2,12,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:38:20,01:38:20,0.000,12,medio,7,6,14,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:38:21,01:38:21,0.000,17,corto,4,7,18,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:38:24,01:38:24,0.000,18,centro aereo,Rival,4,21,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:38:24,01:38:24,0.000,18,Interceptado,,4,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Falta,,01:39:00,01:39:00,0.000,7,Recibida,,3,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:39:18,01:39:18,0.000,2,medio,6,1,5,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:39:26,01:39:26,0.000,12,corto,16,6,12,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:39:28,01:39:28,0.000,12,corto,4,16,9,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:39:32,01:39:32,0.000,9,medio,1,4,5,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:39:34,01:39:34,0.000,5,medio,2,1,7,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:39:40,01:39:40,0.000,7,corto,16,2,8,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:39:44,01:39:44,0.000,11,corto,5,16,14,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:39:45,01:39:45,0.000,14,corto,7,5,17,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:39:49,01:39:49,0.000,17,medio,4,7,18,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Falta,,01:41:00,01:41:00,0.000,6,Recibida,,6,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:41:29,01:41:29,0.000,9,largo,Rival,4,10,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:41:29,01:41:29,0.000,9,Interceptado,,4,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:41:36,01:41:36,0.000,7,corto,5,3,10,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:41:43,01:41:43,0.000,13,medio,9,5,19,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:43:07,01:43:07,0.000,16,corto,3,11,16,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:43:11,01:43:11,0.000,16,corto,5,3,16,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:43:13,01:43:13,0.000,16,corto,16,5,17,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:43:17,01:43:17,0.000,16,corto,3,16,16,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:43:23,01:43:23,0.000,19,centro aereo,Rival,3,20,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:43:24,01:43:24,0.000,19,Interceptado,,3,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:43:42,01:43:42,0.000,14,corto,5,18,11,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:43:43,01:43:43,0.000,11,corto,18,5,10,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Falta,,01:43:49,01:43:49,0.000,16,Recibida,,18,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Sustitucion,,01:44:16,01:44:16,0.000,,,,,,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Remate cabeza,,01:44:47,01:44:47,0.000,21,Facil,Rival,6,22,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:44:47,01:44:47,0.000,21,Atajada,,6,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:45:29,01:45:29,0.000,5,medio,7,16,9,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:45:30,01:45:30,0.000,9,corto,23,7,12,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:45:32,01:45:32,0.000,12,corto,7,23,12,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:45:36,01:45:36,0.000,12,largo,9,7,16,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:45:36,01:45:36,0.000,12,Interceptado,,7,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:45:53,01:45:53,0.000,13,corto,23,5,17,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:45:55,01:45:55,0.000,17,inteligente,7,23,20,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Remate pie,,01:45:57,01:45:57,0.000,22,Corta distancia,Rival,7,22,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Gol ,,01:45:58,01:45:58,0.000,22,Directa,,7,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:49:42,01:49:42,0.000,14,corto,9,4,14,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:49:44,01:49:44,0.000,14,corto,4,9,14,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:49:47,01:49:47,0.000,17,medio,23,4,20,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:49:48,01:49:48,0.000,17,Interceptado,,4,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:50:17,01:50:17,0.000,19,corto,7,23,19,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:50:23,01:50:23,0.000,20,medio,Rival,7,20,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:50:23,01:50:23,0.000,20,Interceptado,,7,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Falta,,01:50:42,01:50:42,0.000,16,Hecha,,3,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:51:51,01:51:51,0.000,14,inteligente,4,18,18,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:52:05,01:52:05,0.000,15,corto,16,4,15,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:52:11,01:52:11,0.000,14,corto,2,16,11,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:52:13,01:52:13,0.000,11,corto,16,2,11,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:52:16,01:52:16,0.000,11,medio,1,16,8,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:52:18,01:52:18,0.000,8,medio,6,1,12,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:52:21,01:52:21,0.000,12,corto,Rival,6,12,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:52:21,01:52:21,0.000,12,Interceptado,,6,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:52:30,01:52:30,0.000,8,largo,1,16,3,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:52:31,01:52:31,0.000,3,largo,Rival,1,13,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:52:31,01:52:31,0.000,3,Interceptado,,1,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:52:57,01:52:57,0.000,9,corto,23,6,12,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:53:01,01:53:01,0.000,12,inteligente,18,23,15,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:53:30,01:53:30,0.000,1,corto,2,3,2,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:53:31,01:53:31,0.000,2,corto,16,2,8,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:53:33,01:53:33,0.000,8,corto,3,16,7,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:53:34,01:53:34,0.000,7,corto,2,3,2,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:53:37,01:53:37,0.000,2,corto,1,2,3,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:53:40,01:53:40,0.000,3,largo,23,1,14,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:53:41,01:53:41,0.000,3,Interceptado,,1,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:54:48,01:54:48,0.000,7,corto,9,3,10,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Remate pie,,01:55:55,01:55:55,0.000,23,Media distancia,Rival,6,23,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:55:55,01:55:55,0.000,23,Balon afuera fondo,,6,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:57:36,01:57:36,0.000,3,S arquero pie,Rival,1,14,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:57:36,01:57:36,0.000,3,Interceptado,,1,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:57:39,01:57:39,0.000,11,corto,18,16,11,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:57:41,01:57:41,0.000,11,corto,4,18,12,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:57:44,01:57:44,0.000,12,medio,1,4,5,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:57:48,01:57:48,0.000,5,largo,Rival,1,14,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:57:49,01:57:49,0.000,5,Interceptado,,1,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:58:07,01:58:07,0.000,16,corto,3,9,19,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:58:10,01:58:10,0.000,19,corto,5,3,16,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:58:16,01:58:16,0.000,16,centro aereo,Rival,5,23,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,01:58:16,01:58:16,0.000,16,Interceptado,,5,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:58:53,01:58:53,0.000,12,inteligente,7,23,15,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,01:58:59,01:58:59,0.000,18,inteligente,9,7,23,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Falta,,01:59:40,01:59:40,0.000,12,Recibida,,18,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Sustitucion,,02:00:02,02:00:02,0.000,,,,,,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Sustitucion,,02:00:03,02:00:03,0.000,,,,,,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,02:00:46,02:00:46,0.000,17,corto,7,18,18,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Falta,,02:01:11,02:01:11,0.000,13,Hecha,,7,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Falta,,02:01:56,02:01:56,0.000,15,Recibida,,23,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,02:03:07,02:03:07,0.000,10,largo,23,3,16,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Arquero,,02:03:38,02:03:38,0.000,1,Remate atajable,,1,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,02:04:01,02:04:01,0.000,4,S arquero pie,23,1,17,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Perdida,,02:04:01,02:04:01,0.000,4,Interceptado,,1,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Falta,,02:04:33,02:04:33,0.000,8,Recibida,,16,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,02:05:21,02:05:21,0.000,10,corto,7,3,13,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Falta,,02:05:31,02:05:31,0.000,13,Recibida,,3,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,02:06:37,02:06:37,0.000,15,corto,7,18,14,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,02:06:38,02:06:38,0.000,14,corto,16,7,14,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Falta,,02:06:42,02:06:42,0.000,14,Recibida,,16,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Tarjeta,,02:07:13,02:07:13,0.000,14,Amarilla,,18,Volver,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,02:07:31,02:07:31,0.000,13,corto,7,3,16,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,02:07:34,02:07:34,0.000,16,corto,18,7,19,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Pase,,02:07:40,02:07:40,0.000,19,corto,7,18,16,,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,Falta,,02:08:11,02:08:11,0.000,14,Offside,,23,Volver,,
