Session.Start.Date,tiempo,partido,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),coord.inicial,Subevento,Jugador.2,Jugador.1,coord.final,Dificultad,Calificacion,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Incompleto,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Error-tactico,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,remate pie,,00:37:33,00:37:33,0.0,"215,73",media distancia,Rival,3.0,"244,100",,,,2253.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,215.235526753292,243.79480231724241,73.48886716310628,99.87071259423601
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:37:33,00:37:33,0.0,"198,74",balon afuera fondo,,3.0,,,,,2253.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,198.23460164479076,,73.80036964389942,
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:38:40,00:38:40,0.0,"76,158",corto,6,4.0,"9,144",,,,2320.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,76.257745566161,9.366751458125687,157.6368436575108,144.0092950903326
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:38:42,00:38:42,0.0,"78,128",error tecnico,,4.0,,,,,2322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,77.90211735694999,,128.43026839449118,
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:38:46,00:38:46,0.0,"209,87",largo,9,2.0,"107,82",,,,2326.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,208.56280374361853,106.72133874584912,87.20035052031972,81.82536922176999
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:38:47,00:38:47,0.0,"122,73",corto,5,9.0,"90,69",,,,2327.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,122.09926665216227,89.99491893683955,73.35392285832621,68.6752111937121
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:38:50,00:38:50,0.0,"113,62",inteligente,11,5.0,"201,95",,,,2330.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,112.85459853246337,201.38429467798466,62.45286591502328,95.24378673356884
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,falta,,00:38:56,00:38:56,0.0,"197,62",recibida,,11.0,,,,,2336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,196.5103396751705,,62.13077637151895,
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:42:03,00:42:03,0.0,"30,34",medio,10,2.0,"96,29",,,,2523.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,29.75589732741385,95.55514356956618,33.74249082159322,28.68255453226484
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,falta,,00:42:39,00:42:39,0.0,"66,124",recibida,,6.0,,,,,2559.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,65.94393169810161,,124.0820777830096,
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:43:09,00:43:09,0.0,"190,62",corto,11,9.0,"187,61",,,,2589.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,189.6751080056483,187.47708388121492,62.154996080810946,60.93675319152108
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:43:13,00:43:13,0.0,"207,99",corto,4,9.0,"222,123",,,,2593.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,206.60629662140622,222.08708402899708,98.75372612782664,122.94850133014997
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:45:14,00:45:14,0.0,"0,90",s arquero mano,6,1.0,"23,104",,,,2714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,0.0,23.379233981776856,89.58261198365688,103.58972069986592
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:45:19,00:45:19,0.0,"53,143",largo,7,6.0,"177,159",,,,2719.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,52.94761727544922,177.06753854209973,143.0984616734474,158.5755105274762
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:45:20,00:45:20,0.0,"53,145",interceptado,7,6.0,"171,145",,,,2720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,52.80961348240264,171.16353808692696,145.49577885961963,144.50319897528973
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:45:27,00:45:27,0.0,"35,67",s arquero mano,2,1.0,"60,92",,,,2727.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0,34.63318293602413,60.08677704631354,66.53453502193344,92.2086783276217
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:45:33,00:45:33,0.0,"73,74",largo,10,2.0,"168,40",,,,2733.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,72.6154902719033,167.59576202610143,73.99173275335485,39.80067398403737
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:45:37,00:45:37,0.0,"162,11",inteligente,11,10.0,"270,39",,,,2737.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,161.71405272395063,270.12370474755375,10.736512964317257,38.85133493138421
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,falta,,00:45:43,00:45:43,0.0,"263,13",recibida,,11.0,,,,,2743.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,263.4812038469092,,13.154038153864796,
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:46:55,00:46:55,0.0,"14,90",s arquero mano,10,1.0,"82,42",,,,2815.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,13.620011201464088,82.0837166647535,90.49461880895667,41.52504499862598
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:47:00,00:47:00,0.0,"73,14",corto,3,10.0,"78,8",,,,2820.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,73.03500480356604,78.40565865458593,14.023172658693682,7.780757989503478
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:47:03,00:47:03,0.0,"54,39",corto,8,3.0,"60,6",,,,2823.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,54.22146490655081,59.55996238256881,39.490865966060895,5.857421754709641
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:47:06,00:47:06,0.0,"87,37",corto,1,8.0,"22,86",,,,2826.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,87.4304534751266,22.286404642585524,37.47414277664065,85.66221000815622
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:47:08,00:47:08,0.0,"31,89",largo,11,1.0,"166,80",,,,2828.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,31.234766001766687,165.955509977247,89.08149759629157,80.1026103687002
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:47:09,00:47:09,0.0,"23,72",interceptado,11,1.0,"175,84",,,,2829.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,22.51030539055264,175.30008885303522,71.86866391741637,83.69079426555224
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:47:16,00:47:16,0.0,"166,153",corto,11,4.0,"170,129",,,,2836.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,165.8020435547895,169.99263002190668,153.21036582190828,128.5598024263897
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:47:19,00:47:19,0.0,"163,126",corto,5,11.0,"170,79",,,,2839.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,162.85310728373412,170.27122050270532,126.09133317519078,78.7776988959677
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:47:24,00:47:24,0.0,"144,100",largo,3,5.0,"195,18",,,,2844.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,144.4886321005994,194.96661707374437,100.37969549374642,18.356357591536106
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:47:24,00:47:24,0.0,"171,67",interceptado,11,5.0,"144,4",,,,2844.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,170.55660721755555,143.84329054600948,67.24553142225749,4.392673632625414
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:48:49,00:48:49,0.0,"173,25",corto,5,8.0,"144,21",,,,2929.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,172.96495941792256,144.0917793953669,25.28371204853681,21.271997783525816
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:48:54,00:48:54,0.0,"186,78",corto,7,5.0,"209,123",,,,2934.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,185.59927811450513,208.84331735473745,78.2205000783343,122.66227140821029
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,remate pie,,00:48:56,00:48:56,0.0,"193,161",media distancia,Rival,7.0,"250,109",,,,2936.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,193.12838243342063,249.5529325143114,160.5943837940875,108.74489164401174
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:48:57,00:48:57,0.0,"222,153",balon afuera fondo,Rival,7.0,"239,130",,,,2937.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,221.55251629503513,239.0695981307848,152.88218563177804,129.5971190506692
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,falta,,00:49:36,00:49:36,0.0,"142,161",recibida,,7.0,,,,,2976.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,141.6877924234032,,161.38672839074508,
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:50:07,00:50:07,0.0,"72,140",corto,1,6.0,"38,65",,,,3007.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,72.45920805038043,38.38486453461944,140.06630436998563,64.59713524510187
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:50:10,00:50:10,0.0,"41,68",medio,6,1.0,"65,141",,,,3010.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,40.85064287009953,64.6062387971842,67.98972081079916,141.03520976659294
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:50:17,00:50:17,0.0,"71,123",largo,11,6.0,"190,126",,,,3017.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,71.23138457218596,190.20556979605027,122.52789645283548,125.82381026563549
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:50:17,00:50:17,0.0,"77,136",interceptado,11,6.0,"209,136",,,,3017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,76.67763715468786,209.46613552550383,135.56671662592993,135.86011566454812
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:50:37,00:50:37,0.0,"81,24",largo,11,3.0,"149,96",,,,3037.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,80.94230630330259,148.55883354814986,23.91226363431832,95.97549317351081
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:50:38,00:50:38,0.0,"54,40",interceptado,11,3.0,"159,77",,,,3038.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,53.63238930949071,158.88578484414643,39.818577376943296,76.82482442810074
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:50:42,00:50:42,0.0,"92,9",corto,10,9.0,"108,16",,,,3042.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,91.59908190631545,108.25823429516,8.72260629090462,15.925624322545612
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:50:44,00:50:44,0.0,"122,15",corto,8,10.0,"119,68",,,,3044.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,121.75588521591858,119.38212435054571,14.770045450597745,68.12205140351186
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:50:46,00:50:46,0.0,"109,95",corto,3,8.0,"82,15",,,,3046.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,109.10367246398658,82.17933990122444,94.7195494490943,14.580671379620632
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:50:49,00:50:49,0.0,"62,4",corto,2,3.0,"9,45",,,,3049.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,62.38099986022024,8.844141321726203,4.408991106075952,44.605211878991355
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:50:52,00:50:52,0.0,"23,50",corto,1,2.0,"4,74",,,,3052.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,23.160159270061648,4.267994785804746,50.028598346102825,74.4224191140477
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:50:55,00:50:55,0.0,"47,99",largo,11,1.0,"122,97",,,,3055.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,47.14306766973536,122.10431878606406,99.37901931230536,96.60090417719225
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:50:57,00:50:57,0.0,"16,80",interceptado,11,1.0,"91,101",,,,3057.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,16.397423114458814,91.03772742180459,80.14665810296802,101.35308152625706
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:51:25,00:51:25,0.0,"221,72",corto,10,3.0,"217,17",,,,3085.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,221.36479597678516,216.52140034891335,72.2754679774046,17.081175939327487
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:51:26,00:51:26,0.0,"198,4",centro aereo,Rival,10.0,"258,46",,,,3086.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,197.82734567044398,257.94748169500116,3.7545355079532037,45.73971069200702
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:51:27,00:51:27,0.0,"213,41",interceptado,Rival,10.0,"256,62",,,,3087.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,213.19208755890128,255.5951448768064,40.94374291334014,61.72896993166746
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:51:31,00:51:31,0.0,"206,36",corto,8,10.0,"207,32",,,,3091.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,206.49992816300878,206.53072155418303,36.22366637144916,32.21841032867084
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:51:32,00:51:32,0.0,"192,41",centro aereo,9,8.0,"229,82",,,,3092.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,191.8800337262774,228.56324455899545,41.01207427328459,82.47122587032104
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:51:32,00:51:32,0.0,"225,30",interceptado,9,8.0,"245,72",,,,3092.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,224.94239382582398,244.74200735995447,29.847701764166068,71.76131244284998
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,falta,,00:51:47,00:51:47,0.0,"199,21",hecha,,5.0,,,,,3107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,199.05216758083833,,21.299417774559075,
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:52:25,00:52:25,0.0,"48,97",medio,7,8.0,"94,128",,,,3145.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,47.985353215437755,94.01744389065682,97.11652456746963,128.063261270747
