Session.Start.Date,tiempo,partido,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),coord.inicial,Subevento,Jugador.2,Jugador.1,coord.final,Dificultad,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Incompleto,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Error-tactico,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:25:25,00:25:25,0.0,"106,130",corto,7,4.0,"152,128",,,1525.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,106.08282321240088,152.20122617146467,129.63967090000568,128.19768444970254
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:25:28,00:25:28,0.0,"150,128",corto,4,7.0,"103,155",,,1528.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,150.23084837896636,102.93787834935009,128.07046018000585,155.24686847752645
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:25:30,00:25:30,0.0,"156,136",corto,9,4.0,"199,130",,,1530.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,156.34309732321577,198.9306291083091,136.01604558125717,130.26979906595278
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,perdida,,00:25:31,00:25:31,0.0,"195,160",interceptado,,9.0,,,,1531.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,194.82351651331052,,159.8401502323888,
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,remate pie,,00:27:17,00:27:17,0.0,"156,137",media distancia,Rival,5.0,"264,88",,,1637.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,156.26126665322695,264.3976534867978,137.04623142587437,88.42488100730935
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,perdida,,00:27:18,00:27:18,0.0,"141,156",atajada,,5.0,,,,1638.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,141.04954357548692,,155.79778960485606,
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:27:54,00:27:54,0.0,"8,87",s arquero pie,9,1.0,"255,63",,,1674.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.0,7.51071615222499,255.46743124927863,87.201038715261,63.363269039656686
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,perdida,,00:27:57,00:27:57,0.0,"0,93",atajada,,1.0,,,,1677.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,93.41260983560093,
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,falta,,00:28:15,00:28:15,0.0,"146,4",hecha,,6.0,,,,1695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,145.53755689178558,,4.1487218204316605,
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:30:57,00:30:57,0.0,"95,123",corto,4,6.0,"124,152",,,1857.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,94.88916851504572,124.07891124835567,122.71230513139494,152.22407438296406
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:30:56,00:30:56,0.0,"180,82",corto,2,9.0,"107,148",,,1856.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,180.3608929825885,106.79581573505934,81.69172136575354,147.7876619194567
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:30:56,00:30:56,0.0,"95,156",corto,4,2.0,"96,127",,,1856.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,94.70959651219674,96.17487136274173,155.5441084619104,126.67976741884553
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:31:02,00:31:02,0.0,"151,145",corto,5,4.0,"162,99",,,1862.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,150.58230486196396,161.7336534669188,144.903799386077,98.89458415446887
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:31:03,00:31:03,0.0,"158,75",corto,11,5.0,"203,144",,,1863.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,158.20273484940117,203.00419258889212,74.8114005378329,143.64595700907418
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:31:06,00:31:06,0.0,"204,132",corto,4,11.0,"221,133",,,1866.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,203.6890854995208,221.4079268836114,131.69412105374957,132.8345278429281
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,perdida,,00:31:08,00:31:08,0.0,"201,138",balon afuera lateral,,11.0,,,,1868.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,201.00848072769048,,138.1602791605959,
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:34:01,00:34:01,0.0,"195,123",corto,11,5.0,"194,139",,,2041.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,195.08910184891567,194.2597061134589,123.10080770418278,139.4194334445063
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,remate pie,,00:34:03,00:34:03,0.0,"243,159",corta distancia,Rival,11.0,"251,90",,,2043.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,243.11247418259617,250.91097956873466,159.13908449053028,89.7342074115688
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,perdida,,00:34:04,00:34:04,0.0,"253,133",balon afuera fondo,,11.0,,,,2044.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,252.5397331454256,,133.01229623195633,
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,arquero,,00:35:55,00:35:55,0.0,"13,100",remate atajable,,1.0,,,,2155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13.49135968971502,,100.27578573305206,
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:36:04,00:36:04,0.0,"28,71",s arquero pie,9,1.0,"209,137",,,2164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.0,27.774982170202176,208.9214539466787,70.65844290919985,137.15462688431433
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,perdida,,00:36:04,00:36:04,0.0,"41,96",balon afuera lateral,,1.0,,,,2164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,40.77575999133765,,96.11184151469239,
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:37:14,00:37:14,0.0,"110,34",corto,4,11.0,"120,132",,,2234.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,110.1976073697967,119.85802010627917,33.539717819602565,132.43702985150838
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:37:20,00:37:20,0.0,"158,133",medio,9,4.0,"246,68",,,2240.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,158.28559333096638,245.81611672652303,133.06195701314144,67.52884837215511
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:37:48,00:37:48,0.0,"159,8",corto,3,5.0,"201,28",,,2268.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,159.01791814212834,201.34818590112144,7.925976182593271,28.3748770766062
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:37:53,00:37:53,0.0,"219,40",corto,9,3.0,"229,98",,,2273.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,218.97730779980446,228.97358610879897,40.0465799568519,98.3393544488833
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:40:51,00:40:51,0.0,"117,132",corto,6,4.0,"83,80",,,2451.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,117.41648141423786,82.54164168275253,132.0110568035637,79.588180407929
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:40:52,00:40:52,0.0,"81,83",corto,1,6.0,"24,72",,,2452.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,81.09478114927352,23.576552482744752,83.11518334427183,71.73897114461023
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:40:56,00:40:56,0.0,"3,77",corto,3,1.0,"52,28",,,2456.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,3.3362698616693294,51.684650093049044,77.05381699782654,28.00062657767678
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:40:58,00:40:58,0.0,"121,16",corto,10,3.0,"155,30",,,2458.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,120.52338348886369,155.3148633009182,15.822100963878103,30.09963591461057
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:40:59,00:40:59,0.0,"100,21",corto,8,10.0,"93,10",,,2459.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,100.25552501738782,93.08266847049941,21.332586896553202,10.2765276218108
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:41:02,00:41:02,0.0,"117,6",medio,9,8.0,"218,5",,,2462.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,117.2022667140664,217.7419490155139,5.783572341188638,4.668713303045635
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,perdida,,00:41:03,00:41:03,0.0,"105,16",balon afuera lateral,,8.0,,,,2463.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,105.13446640226631,,16.104010639869173,
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,falta,,00:42:21,00:42:21,0.0,"209,159",recibida,,10.0,,,,2541.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,208.67717176261922,,159.16359383687694,
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,arquero,,00:45:11,00:45:11,0.0,"13,134",remate atajable,,1.0,,,,2711.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13.354829226515946,,134.36933614962612,
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:45:24,00:45:24,0.0,"18,66",s arquero mano,3,1.0,"17,0",,,2724.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,17.568139047620726,17.413348638603225,66.1220652366861,0.0
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:45:30,00:45:30,0.0,"85,28",largo,9,3.0,"186,24",,,2730.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,84.93905270505599,186.20114269984253,27.587754197033995,24.426748419875853
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,falta,,00:45:33,00:45:33,0.0,"190,42",recibida,,9.0,,,,2733.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,190.30053938596507,,42.320457921207456,
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:49:14,00:49:14,0.0,"83,122",corto,4,2.0,"46,123",,,2954.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,83.29363417502091,45.74570039714177,122.30755611126082,122.52287856157996
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:49:18,00:49:18,0.0,"89,153",corto,7,4.0,"152,152",,,2958.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,88.57742602014063,152.42581190218823,152.50263118922288,152.1367082552924
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,perdida,,00:49:21,00:49:21,0.0,"111,156",interceptado,,4.0,,,,2961.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,111.30451026000982,,156.2177218113622,
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,falta,,00:50:22,00:50:22,0.0,"194,10",recibida,,9.0,,,,3022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,194.29572943358022,,9.876194397726039,
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:53:47,00:53:47,0.0,"17,85",s arquero pie,11,1.0,"190,16",,,3227.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.0,16.683178027965063,189.53595554692566,84.73023662199732,15.502209992904124
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:53:50,00:53:50,0.0,"209,3",corto,10,11.0,"268,27",,,3230.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,208.93580291499867,267.5868605422586,3.2905522678015906,27.16298899988155
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,perdida,,00:53:51,00:53:51,0.0,"198,9",balon afuera fondo,,11.0,,,,3231.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,197.5930873973679,,9.384340883468234,
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,falta,,00:54:16,00:54:16,0.0,"91,12",hecha,,6.0,,,,3256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,90.90997222712225,,12.295088295110633,
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:55:19,00:55:19,0.0,"101,16",corto,10,7.0,"124,31",,,3319.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,100.98469084108491,123.74931810690705,15.70436067387605,31.221761344433475
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,00:55:23,00:55:23,0.0,"114,36",corto,9,10.0,"196,23",,,3323.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,114.31779196945037,196.0604671099887,36.061594007356916,23.460840137414333
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,falta,,00:56:07,00:56:07,0.0,"175,8",hecha,,6.0,,,,3367.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,174.82625145676298,,8.269409276520138,
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,sustitucion,,01:13:09,01:13:09,0.0,,,,,,,,4389.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,01:13:11,01:13:11,0.0,"108,69",corto,5,9.0,"67,91",,,4391.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,108.09629273941243,67.4977633816703,68.94368743019453,90.53920361262482
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,01:13:13,01:13:13,0.0,"65,67",corto,14,5.0,"55,122",,,4393.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,64.59439670752042,55.41872483901025,67.22453527238504,122.21600908936738
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,01:13:17,01:13:17,0.0,"76,124",largo,9,14.0,"215,75",,,4397.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,75.85819483356497,215.22824846753574,124.05701252450432,74.89633611783995
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,01:13:22,01:13:22,0.0,"214,145",corto,8,7.0,"159,127",,,4402.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,213.7055461675327,158.87706708569655,144.97523292401155,127.0696754116096
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,01:13:25,01:13:25,0.0,"150,145",medio,11,8.0,"214,146",,,4405.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,150.05397768467742,213.5158373099916,144.53436748513684,145.88510457685277
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,perdida,,01:13:25,01:13:25,0.0,"165,126",interceptado,,8.0,,,,4405.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,164.55288592086006,,126.46240636338337,
2022/07/14,central cordoba ,Central Cordoba,11:05:27,13:15:32,pase,,01:15:00,01:15:00,0.0,"0,75",s arquero pie,Rival,1.0,"112,79",,,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.0,0.0,112.4612398279079,74.96205057324033,79.46199066792246
