Session.Start.Date,tiempo,partido,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),coord.inicial,Subevento,Jugador.2,Jugador.1,coord.final,Dificultad,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Incompleto,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Error-tactico,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:20:12,00:20:12,0.0,"32,24",medio,6,2.0,"11,103",,,1212.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,32.25441853589668,10.975203685005587,23.56821603212184,103.09553494126956
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:20:16,00:20:16,0.0,"36,125",corto,1,6.0,"30,90",,,1216.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,35.7459789633917,29.616880315491244,124.64966544507143,89.60509503566627
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:20:23,00:20:23,0.0,"4,88",medio,11,1.0,"81,4",,,1223.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,4.2927743375130625,81.02254644849087,88.1457145469965,3.9087675531020984
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:20:25,00:20:25,0.0,"63,9",corto,8,11.0,"77,93",,,1225.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,62.943102883589965,77.12158991066502,8.771071123945735,92.6026666784362
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:20:29,00:20:29,0.0,"79,137",corto,4,8.0,"53,151",,,1229.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,78.76638773764623,52.72151375850294,136.71012053163798,151.41030955709678
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:20:31,00:20:31,0.0,"96,154",corto,8,4.0,"142,85",,,1231.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,95.57161260931993,142.12191402860253,153.72511780194415,85.41844199072568
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:20:46,00:20:46,0.0,"42,78",s arquero mano,2,1.0,"53,35",,,1246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,41.744760372342476,52.7343775841677,78.23332134862976,34.863302919214476
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:20:50,00:20:50,0.0,"66,26",corto,3,2.0,"74,32",,,1250.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,66.1732626685578,73.70172790487696,25.908909812665375,32.00495344988695
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:20:52,00:20:52,0.0,"94,16",corto,2,3.0,"87,25",,,1252.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,93.88991039240145,86.91397205149781,15.872063363444727,24.541118637833687
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:20:56,00:20:56,0.0,"58,33",corto,1,2.0,"33,79",,,1256.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,58.006550401280975,32.65717721300331,33.2565480571986,78.73922212224501
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:21:03,00:21:03,0.0,"42,92",largo,9,1.0,"148,21",,,1263.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,41.57708058899398,147.53591117575607,91.87723801125279,21.259268358416172
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:21:09,00:21:09,0.0,"73,101",corto,3,2.0,"53,20",,,1269.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,73.24958103483985,52.84471468851098,100.50305722318129,20.31655321161808
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:21:12,00:21:12,0.0,"69,4",medio,1,3.0,"21,33",,,1272.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,68.87714129217386,21.393787564244384,4.195913122390621,33.24499485127613
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:21:17,00:21:17,0.0,"27,78",corto,6,1.0,"58,137",,,1277.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,26.818084816742346,58.42269984551154,77.94640698724103,137.17748906295378
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:21:20,00:21:20,0.0,"78,143",corto,4,6.0,"76,161",,,1280.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,78.28760590610332,75.60376686284978,143.3352335113964,160.9508775235018
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:21:25,00:21:25,0.0,"85,147",corto,5,4.0,"62,95",,,1285.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,84.5307037721968,62.151825326902596,146.87437328393838,94.83337772807783
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:21:29,00:21:29,0.0,"47,66",largo,9,5.0,"207,75",,,1289.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,46.7783930963244,206.77300741631186,66.21087566945883,75.4930413140251
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:21:36,00:21:36,0.0,"194,98",corto,7,9.0,"193,97",,,1296.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,193.76807706394317,193.4857638583592,97.83090089608106,97.0644632965157
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:21:36,00:21:36,0.0,"204,84",corto,3,7.0,"185,7",,,1296.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,203.7363797438353,185.34530609700508,83.89484466289046,7.484045053876336
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:21:41,00:21:41,0.0,"196,92",corto,5,3.0,"202,74",,,1301.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,195.9305736910594,201.8434932196524,92.01671391948798,73.9765160897226
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:21:44,00:21:44,0.0,"209,62",corto,9,5.0,"187,86",,,1304.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,208.54676801084457,186.54821816212757,61.68935715962368,85.56862025891205
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,remate pie,,00:21:48,00:21:48,0.0,"184,62",media distancia,Rival,9.0,"265,55",,,1308.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,183.92608700099066,264.89021667429563,61.73924788270827,55.42086523362504
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,perdida,,00:21:48,00:21:48,0.0,"199,90",balon afuera fondo,,9.0,,,,1308.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,198.52815944884958,,90.46795766663445,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:22:35,00:22:35,0.0,"177,134",corto,4,10.0,"120,142",,,1355.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,176.8979209935726,120.08564209604259,133.70032301577945,141.84944455831842
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:22:39,00:22:39,0.0,"112,156",medio,1,4.0,"2,101",,,1359.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,111.73543238395501,1.5871479936906354,156.38647730512093,101.31065940916228
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:22:43,00:22:43,0.0,"23,135",medio,2,1.0,"19,8",,,1363.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,23.03343567548725,18.852584116483822,134.6841379730749,8.475082716670823
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:22:47,00:22:47,0.0,"19,6",medio,1,2.0,"21,63",,,1367.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,19.33232058093622,21.181336971231925,6.144642836495031,63.138852307428635
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:22:57,00:22:57,0.0,"27,77",corto,6,1.0,"83,157",,,1377.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,26.56269531581853,82.74422737673225,76.85941810265258,156.74593715961836
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:22:59,00:22:59,0.0,"49,127",corto,4,6.0,"45,145",,,1379.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,49.48053581534546,45.474882302144266,126.8059552225714,145.23871870346775
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:23:04,00:23:04,0.0,"50,131",largo,11,4.0,"202,90",,,1384.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,49.995309730962646,202.38704007743357,130.63603391868642,90.05334841988551
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:23:16,00:23:16,0.0,"98,77",corto,4,8.0,"113,155",,,1396.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,97.9671641207476,113.323359579567,77.1692371550838,154.63536667464712
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:23:18,00:23:18,0.0,"88,132",corto,8,4.0,"87,131",,,1398.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,88.01439011941305,87.11816996917007,132.48819383554374,131.45975613792038
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:23:22,00:23:22,0.0,"106,147",corto,6,8.0,"67,124",,,1402.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,105.66291967699286,67.21036122515234,146.97589310047496,123.9515524687166
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:23:24,00:23:24,0.0,"63,144",medio,2,6.0,"75,15",,,1404.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,63.07175291585739,75.08315680015258,144.02491645591968,14.866553755451037
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:23:28,00:23:28,0.0,"70,25",medio,1,2.0,"0,93",,,1408.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,69.57089900221706,0.0,25.0561440048686,93.19915271365223
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:23:31,00:23:31,0.0,"19,69",medio,6,1.0,"84,150",,,1411.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,18.86792279924136,84.23196153585968,69.19900392925892,149.80461741548368
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:23:38,00:23:38,0.0,"48,129",largo,11,6.0,"184,140",,,1418.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,47.517902127168135,184.36835288995854,129.0195830891541,140.04661297401663
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,falta,,00:23:43,00:23:43,0.0,"198,132",hecha,,11.0,,,,1423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,197.61286944455168,,132.3652798387011,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,arquero,,00:24:19,00:24:19,0.0,"0,78",remate atajable,,1.0,,,,1459.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,77.65492308257687,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:24:24,00:24:24,0.0,"45,89",s arquero mano,7,1.0,"89,69",,,1464.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.0,45.221605906193645,88.55781870326584,89.2324370972407,69.31691192747849
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:24:28,00:24:28,0.0,"96,71",corto,10,7.0,"120,157",,,1468.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,96.05852868556194,120.18740984751396,71.11840645143829,156.8429354607286
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:24:32,00:24:32,0.0,"123,132",medio,8,10.0,"90,99",,,1472.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,123.43645475494979,89.69096690619169,131.98194341895228,99.15606205844585
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:24:36,00:24:36,0.0,"113,64",medio,3,8.0,"159,19",,,1476.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,113.19456960967801,159.08708412258534,63.706008767591086,18.56762871462357
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:24:40,00:24:40,0.0,"178,3",corto,5,3.0,"91,17",,,1480.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,178.291191418411,90.65537210409727,2.995988458789565,16.72724006703107
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:24:41,00:24:41,0.0,"126,23",corto,10,5.0,"160,91",,,1481.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,126.18294577470348,159.58587852065054,22.501960086747886,90.64048350341112
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:24:43,00:24:43,0.0,"111,92",corto,5,10.0,"107,35",,,1483.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,111.41606865222306,107.39257655048974,92.48780883194867,35.356982237291426
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:24:47,00:24:47,0.0,"99,24",corto,7,5.0,"180,92",,,1487.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,98.73448647338377,179.75214080717322,23.94845803506211,91.51969629756769
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:24:48,00:24:48,0.0,"179,72",corto,Rival,7.0,"141,148",,,1488.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,179.37929682121742,141.43281147586202,72.41895865462556,148.33765774765715
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,perdida,,00:24:48,00:24:48,0.0,"173,67",interceptado,,7.0,,,,1488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,172.8608325538215,,66.61680582418096,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,falta,,00:24:56,00:24:56,0.0,"86,80",hecha,,2.0,,,,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,85.82223449668447,,79.7706350020493,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:26:28,00:26:28,0.0,"6,66",s arquero pie,3,1.0,"103,14",,,1588.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.0,5.973866515003458,103.08945657042248,65.62882222473564,13.859229469698498
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:26:29,00:26:29,0.0,"127,26",corto,8,3.0,"126,22",,,1589.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,126.64764145079396,125.64430111057612,25.60324185864883,21.66151507855216
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,falta,,00:27:17,00:27:17,0.0,"123,8",recibida,,8.0,,,,1637.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,123.01385027851885,,8.446308365219839,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:27:40,00:27:40,0.0,"81,61",corto,6,1.0,"75,138",,,1660.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,81.37957028467308,74.67092565660568,61.062616680184604,137.85861419643277
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:27:45,00:27:45,0.0,"54,147",largo,Rival,6.0,"216,148",,,1665.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,53.82502147039744,215.74540178979777,146.5889660889566,148.16747581137707
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,perdida,,00:27:45,00:27:45,0.0,"84,143",interceptado,,6.0,,,,1665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,84.21999172974233,,143.33083916234744,
2022/07/09,pases,Sarmiento,19:36:18,21:51:08,pase,,00:28:20,00:28:20,0.0,"203,33",corto,8,11.0,"151,13",,,1700.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,202.76629683730806,150.63271769444657,33.1774208174543,12.877250673708964
