,Session.Start.Date,partido,tiempo,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),Calificaciondelevento,coord.final,Jugador.2,Jugador.1,coord.inicial,Subevento,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Interceptado,pase-Fuera,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre,perdida-Gambeta-favor,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Situacion-rival,perdida-Atajada,arquero-Gol-rival,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
169,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:41,00:30:51,10.299000000000001,,"167,16",8,10.0,"30,110",corto,,1841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,30.122844162157584,167.38907441751417,109.82123630951402,16.417754582628532
170,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:41,00:30:51,10.299000000000001,,"157,18",8,10.0,"110,97",largo,,1841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,109.71603225841099,157.40120879102653,97.29009304867603,18.26175659301544
171,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:41,00:30:51,10.299000000000001,,"169,17",8,10.0,"108,81",corto,,1841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,108.07478539559948,169.2597850438318,80.87967010810425,17.093141827861956
172,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:41,00:30:51,10.299000000000001,,"151,15",8,8.0,"31,126",largo,,1841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,31.027003868545634,151.22437549908943,125.6117613455049,15.101400898681838
173,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:41,00:30:51,10.299000000000001,,"168,3",8,8.0,"39,100",corto,,1841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,39.24118680791341,168.26977044873672,99.95806255128745,2.6999951874841024
174,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:41,00:30:51,10.299000000000001,,"177,8",8,8.0,"114,90",largo,,1841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,114.15952517406406,176.61410185060004,90.30297424562178,8.450897914016327
175,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:41,00:30:51,10.299000000000001,,"157,7",8,8.0,"102,93",corto,,1841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,102.11181184690513,157.08427174327323,93.35177950045701,7.380674118474982
176,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:41,00:30:51,10.299000000000001,,"151,28",7,2.0,"13,127",largo,,1841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,12.601117374750295,151.41679390649946,127.03868364529208,28.12750261211747
177,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:41,00:30:51,10.299000000000001,,"181,3",7,2.0,"14,124",corto,,1841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,13.598750251074463,180.97463798405064,123.80548048470473,3.20922189096569
178,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:41,00:30:51,10.299000000000001,,"151,32",7,2.0,"114,94",largo,,1841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,114.48933096807406,151.10357764768742,94.20681094890763,31.62427199187354
179,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:41,00:30:51,10.299000000000001,,"146,37",7,2.0,"88,72",corto,,1841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,88.35247191251015,146.1464017834334,71.7077615907739,37.43983580804562
180,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:41,00:30:51,10.299000000000001,,"170,37",7,10.0,"35,134",largo,,1841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,35.00390345623761,170.05220184138165,134.33905738217695,37.04378776245576
181,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:41,00:30:51,10.299000000000001,,"148,14",7,10.0,"35,109",corto,,1841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,35.221216242962996,147.66782135718927,108.83187230295613,14.02056715618157
182,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:41,00:30:51,10.299000000000001,,"147,12",7,10.0,"122,79",largo,,1841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,122.10659709003546,146.64052553867586,78.62417336829313,12.076260565107653
183,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:41,00:30:51,10.299000000000001,,"163,6",7,10.0,"117,76",corto,,1841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,117.38248026657757,163.06295661884306,76.2006455927435,5.90000101979188
184,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:41,00:30:51,10.299000000000001,,"157,18",7,8.0,"30,120",largo,,1841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,29.89268879111619,157.49466384401742,119.84315027504185,18.24321576218128
185,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:41,00:30:51,10.299000000000001,,"164,37",7,8.0,"16,115",corto,,1841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,15.99825669784823,163.9734759844627,115.27909352490698,36.56633293535483
186,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:41,00:30:51,10.299000000000001,,"147,26",7,8.0,"122,71",largo,,1841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,121.58911854361504,146.88525683234306,70.95215532405892,26.047084046371122
187,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:41,00:30:51,10.299000000000001,,"157,34",7,8.0,"126,82",corto,,1841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,126.28033179786613,157.48333284231887,82.42135140564938,34.080716581069524
188,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:49,00:30:55,6.0,,"205,84",10,7.0,"150,9",corto,,1849.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,149.64595646722736,204.80416104763862,9.307273030337065,83.79118471805272
189,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:54,00:31:00,6.0,,"147,7",3,10.0,"179,67",corto,,1854.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,179.102425889245,146.75887777343925,67.07863718992233,6.66818677059128
190,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:30:59,00:31:05,6.0,,"129,22",6,3.0,"174,30",medio,,1859.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,173.98295157342523,128.73054291176976,29.8071061594406,22.260185946057764
191,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:03,00:31:09,6.0,,"141,128",4,6.0,"107,7",largo,,1863.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,106.70675234131662,141.2937204128153,7.233600087598607,127.65819695294205
192,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"234,150",9,4.0,"172,151",inteligente,,1869.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,171.61837365985355,233.8964964322733,150.75510444014617,150.02809511137457
193,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"233,139",9,4.0,"143,143",bloqueado,,1869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,142.73966352781935,233.3373358645421,142.9593792786507,139.09608492672515
194,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"247,162",9,4.0,"255,152",inteligente,,1869.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,255.10089694946842,246.67124511696113,151.93364738964223,162.0
195,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"261,152",9,4.0,"248,136",bloqueado,,1869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,248.0896801321107,261.0295747103857,135.77614906189197,152.48517735588385
196,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"262,138",9,9.0,"174,129",inteligente,,1869.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,173.61758083122265,262.3851681015673,129.4325942856033,138.3959673030458
197,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"255,142",9,9.0,"159,151",bloqueado,,1869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,159.34055316356455,255.33728653500148,151.26598445033804,142.1225233884308
198,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"260,128",9,9.0,"234,148",inteligente,,1869.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,233.69981596140497,259.7252674888632,147.87907833613076,127.53762130075329
199,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"241,143",9,9.0,"233,127",bloqueado,,1869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,232.70814101458748,240.9216896286219,127.1246423088482,143.18979650815743
200,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"243,147",Rival,4.0,"174,155",inteligente,,1869.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,174.10300464272777,243.3135821546957,155.143914606844,146.87956780319564
201,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"238,158",Rival,4.0,"173,127",bloqueado,,1869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,172.78003915882107,238.4554546939381,127.05437051644164,157.98124232991762
202,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"241,133",Rival,4.0,"230,162",inteligente,,1869.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,230.15246198238162,240.93555754932504,162.0,133.47827526948095
203,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"265,143",Rival,4.0,"232,139",bloqueado,,1869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,231.8800709695044,264.67365799840894,139.03981013919034,142.68511206393066
204,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"244,162",Rival,9.0,"174,132",inteligente,,1869.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,174.24344084367272,243.8325459327352,131.78573888858048,162.0
205,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"234,138",Rival,9.0,"142,155",bloqueado,,1869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,142.11479635243046,234.35003871602754,154.72928079321366,138.03653190495953
206,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"231,141",Rival,9.0,"254,162",inteligente,,1869.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,254.3178392075465,230.98391119930653,162.0,141.43132304099487
207,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"259,142",Rival,9.0,"248,158",bloqueado,,1869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,248.4998785447005,259.08798566891915,158.10316201173615,141.63504478139222
208,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"255,79",9,4.0,"161,125",inteligente,,1869.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,161.09245432559663,254.51354906696173,125.48908464836138,78.88576902783927
209,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"243,62",9,4.0,"176,144",bloqueado,,1869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,176.3059530136235,242.60846123314565,143.72925340589478,61.89474107306137
210,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"272,97",9,4.0,"231,158",inteligente,,1869.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,230.73024409939075,272.0,157.7132118388994,97.36623816137666
211,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"272,78",9,4.0,"262,156",bloqueado,,1869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,262.44308438969153,272.0,156.3645828267019,77.66437362743861
212,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"259,63",9,9.0,"155,123",inteligente,,1869.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,155.34530735231004,259.32886675446844,122.76552711969924,62.91039124632984
213,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"272,82",9,9.0,"159,150",bloqueado,,1869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,158.51033471159604,272.0,149.7484854601242,82.41506832414964
214,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"253,86",9,9.0,"231,128",inteligente,,1869.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,230.75860048622644,252.68211555907027,128.18613389697197,86.07826164473862
215,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"270,67",9,9.0,"252,144",bloqueado,,1869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,251.83878646823382,270.1544940889883,143.645872258219,67.33746243190566
216,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"272,92",Rival,4.0,"180,127",inteligente,,1869.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,179.9092300227875,271.71083750369326,126.85848521294895,91.83409468038096
217,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"253,86",Rival,4.0,"177,139",bloqueado,,1869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,176.5587095370082,252.9588581670434,139.24523379248924,85.82510760061942
218,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"257,64",Rival,4.0,"266,155",inteligente,,1869.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,265.94053320885826,256.8919780966605,154.69631229536046,64.0476359885701
219,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"267,74",Rival,4.0,"250,134",bloqueado,,1869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,250.4312515704637,266.85405924569466,133.70871970513838,73.824853296802
220,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"265,89",Rival,9.0,"160,125",inteligente,,1869.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,160.28945186049592,264.6253142355363,125.22380294912233,89.41193736004864
221,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"242,72",Rival,9.0,"169,141",bloqueado,,1869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,168.5175511142828,242.47289368639917,140.870911353208,71.59175117185558
222,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"272,81",Rival,9.0,"259,160",inteligente,,1869.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,258.7792208857025,272.0,159.55282394484027,80.67194984030135
223,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:31:09,00:31:17,7.916,,"241,84",Rival,9.0,"256,147",bloqueado,,1869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,256.46573175337625,241.16325622034475,147.40472856401576,84.08376835304534
224,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,recuperacion,,00:31:30,00:31:36,6.0,,,,10.0,"71,23",robo,,1890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70.81557760009672,,23.036255186846393,
