Session.Start.Date,partido,tiempo,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),Dificultad,coord.final,Jugador.2,Jugador.1,coord.inicial,Subevento,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Interceptado,pase-Fuera,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta-favor,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Situacion-rival,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,arquero,,00:49:18,00:49:18,0.0,,,,1.0,"15,94",remate atajable,,2958.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14.530151550127599,,93.66437827021475,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,gol rival,,00:52:12,00:52:12,0.0,,,1,,"0,84",indirecta,,3132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0.0,,83.60971440283703,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,arquero,,00:52:13,00:52:13,0.0,,,,1.0,"23,102",remate atajable,,3133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22.55523870113866,,101.90505713053807,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,00:55:04,00:55:04,0.0,,"26,78",1,2.0,"67,75",corto,,3304.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,66.5854138047699,25.88893688548417,74.94288877591158,77.73084468701805
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,00:55:07,00:55:07,0.0,,,,1.0,"21,91",interceptado,,3307.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.868722343985542,,91.48192139289694,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,00:55:10,00:55:10,0.0,,"50,74",6,7.0,"66,79",corto,,3310.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,66.41382170876471,49.6296862598737,78.96721066075588,74.03735769824398
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,00:55:23,00:55:23,0.0,,"108,31",3,5.0,"112,78",corto,,3323.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,112.31204611347474,107.52819690635536,77.9864373084243,30.99298361168027
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,00:55:26,00:55:26,0.0,,"110,98",5,3.0,"89,5",corto,,3326.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,89.02186613086403,110.29302820375331,5.304057697135544,97.53126334988912
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,00:55:29,00:55:29,0.0,,"59,100",2,5.0,"120,97",medio,,3329.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,119.93520165658393,59.134616554101896,96.87052602640645,100.40949489355918
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,00:55:32,00:55:32,0.0,,"114,69",5,2.0,"61,73",corto,,3332.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,61.485856700445446,113.74490543486807,72.64850123489276,69.30544143588534
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,00:55:35,00:55:35,0.0,,"108,30",3,5.0,"104,67",medio,,3335.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,103.61911716476429,108.03634030541419,66.687519009511,30.41662328871745
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,00:56:57,00:56:57,0.0,,"98,37",9,5.0,"81,37",corto,,3417.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,81.47632762796843,98.00323028234192,37.13624674892824,37.20040773204204
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,00:57:00,00:57:00,0.0,,"126,15",3,9.0,"106,25",corto,,3420.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,105.97129873475943,125.52435124463727,25.178262533434847,14.523085063293173
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,00:57:01,00:57:01,0.0,,"124,10",5,3.0,"100,35",corto,,3421.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,100.00995770366353,123.76924117366357,35.16621562536396,10.461078926694746
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,00:57:05,00:57:05,0.0,,"221,38",9,5.0,"178,94",medio,,3425.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,178.11416921844736,221.36109880746272,93.67002691954218,37.590812354468525
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,00:57:46,00:57:46,0.0,,"247,82",9,6.0,"254,83",corto,,3466.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,254.29308150935583,246.94992123786852,83.26498733556807,82.35021693714232
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,remate pie,,00:57:48,00:57:48,0.0,,,,9.0,"256,71",corta distancia,,3468.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,256.3184258572093,,71.04124854012474,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,gol,,00:57:48,00:57:48,0.0,,,,9.0,"241,80",directa,,3468.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,240.84619268057403,,79.68322911320968,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,00:59:01,00:59:01,0.0,,"190,126",11,8.0,"110,125",medio,,3541.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,110.44513886835645,190.48949911689158,125.1798105680742,125.70652682857204
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,00:59:04,00:59:04,0.0,,,,11.0,"233,153",interceptado,,3544.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,232.71797973722212,,152.96783629408145,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:00:52,01:00:52,0.0,,"222,142",11,5.0,"93,154",medio,,3652.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,92.83974185699799,222.22954456267783,153.7715195949811,142.026380128497
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:00:58,01:00:58,0.0,,"254,91",9,11.0,"240,132",medio,,3658.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,240.36638299367524,253.8330502103708,131.97529530639662,91.11263859779586
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,01:00:59,01:00:59,0.0,,,,11.0,"254,159",interceptado,,3659.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,253.81494702515448,,159.23724029397215,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,falta,,01:01:18,01:01:18,0.0,,,,3.0,"115,87",hecha,,3678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,115.08763040419191,,86.69519144362184,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,falta,,01:01:33,01:01:33,0.0,,,,4.0,"73,145",recibida,,3693.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,73.07053351822672,,144.9100428941739,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:01:59,01:01:59,0.0,,"228,61",Rival,1.0,"7,73",s arquero pie,,3719.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21.0,7.425540491011919,228.1608255079284,72.79393689734701,60.96587871336196
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,01:02:01,01:02:01,0.0,,,,1.0,"31,65",interceptado,,3721.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30.52959131040562,,64.59366280796047,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:02:12,01:02:12,0.0,,"80,91",5,2.0,"54,134",corto,,3732.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,54.30884496587319,80.2153534381005,134.3688180518829,90.79748961679502
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:02:15,01:02:15,0.0,,"105,35",3,5.0,"127,71",corto,,3735.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,126.77367874541103,105.48857868500251,70.92510388734355,34.99075572285736
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:02:20,01:02:20,0.0,,"155,26",10,3.0,"116,13",corto,,3740.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,115.9759816842519,155.25866018534404,12.931866265779826,26.26492409071099
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,falta,,01:02:29,01:02:29,0.0,,,,10.0,"147,22",recibida,,3749.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,147.32362702606756,,21.5121299500047,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,falta,,01:07:19,01:07:19,0.0,,,,6.0,"72,63",hecha,,4039.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,71.982673863854,,63.01416798520302,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,falta,,01:07:22,01:07:22,0.0,,,,2.0,"49,86",hecha,,4042.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49.4797363759972,,86.15799319265159,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,tarjeta,,01:07:27,01:07:27,0.0,,,,2.0,"72,90",amarilla,,4047.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,71.50226304150729,,89.70247682682808,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,arquero,,01:08:14,01:08:14,0.0,,"51,74",Rival,1.0,"24,63",remate atajable,,4094.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,24.195867809457,50.60244302085442,63.09417961809282,74.17332413842078
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:08:57,01:08:57,0.0,,"18,160",4,10.0,"31,158",corto,,4137.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,30.995170773452717,18.33208807455339,158.26576677774742,159.6422932356857
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:09:02,01:09:02,0.0,,"124,75",11,4.0,"11,162",medio,,4142.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,11.073220742517451,123.67153663376394,162.0,75.47785102038671
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:09:03,01:09:03,0.0,,"91,76",9,11.0,"124,98",corto,,4143.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,123.62131891975957,91.04494293051806,98.00852663817619,76.12605505665064
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,01:09:06,01:09:06,0.0,,,,9.0,"97,90",interceptado,,4146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,97.1005150960277,,89.8179483135039,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:09:53,01:09:53,0.0,,"100,147",10,4.0,"60,127",corto,,4193.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,59.5261435414167,99.81562758213119,127.32889607723692,147.43221403857476
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,01:10:01,01:10:01,0.0,,,,10.0,"170,126",robo,,4201.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,170.36994377475065,,125.87167240924579,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:10:21,01:10:21,0.0,,"164,136",4,7.0,"208,143",corto,,4221.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,207.53345665395278,163.55474810058223,142.5569942422879,136.23261545431168
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:11:13,01:11:13,0.0,,"181,30",9,3.0,"128,4",medio,,4273.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,128.0646964675646,181.12721360833575,4.128065992252125,29.711418807498923
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:11:18,01:11:18,0.0,,"154,16",7,9.0,"173,18",corto,,4278.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,173.36584441730852,154.0416740636838,17.55720539254828,15.500357119917663
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:11:22,01:11:22,0.0,,"117,24",3,7.0,"162,33",largo,,4282.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,161.87398666900737,116.93790332446433,32.957642663989425,23.70647756325714
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,01:11:22,01:11:22,0.0,,,,7.0,"152,1",interceptado,,4282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,152.3016482345269,,1.3604006985863037,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,remate pie,,01:11:39,01:11:39,0.0,,"243,74",Rival,11.0,"243,52",corta distancia,,4299.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.0,242.589091931103,243.3215016922121,52.34817664560215,74.33400750945603
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,arquero,,01:12:16,01:12:16,0.0,Facil,,,1.0,"13,83",salvada/atajada,,4336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,13.371428841603866,,82.98830818806454,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:12:31,01:12:31,0.0,,"147,67",9,1.0,"14,89",s arquero pie,,4351.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14.0,13.695851142161825,147.3024699001914,88.58248101065846,66.6980923674351
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,falta,,01:12:47,01:12:47,0.0,,,,10.0,"198,81",hecha,,4367.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,198.0685760856096,,80.83234514671685,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,falta,,01:37:26,01:37:26,0.0,,,,11.0,"223,85",recibida,,5846.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,222.9957427024652,,84.84089498450692,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:38:19,01:38:19,0.0,,"121,154",6,4.0,"142,155",corto,,5899.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,142.44315363223393,120.79843065442239,155.08166129116017,154.10233107438614
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:38:21,01:38:21,0.0,,"33,100",1,6.0,"106,147",medio,,5901.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,106.37328546521888,33.20115261052693,147.358110794289,100.1768304809814
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:38:28,01:38:28,0.0,,"152,73",9,1.0,"28,83",largo,,5908.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,28.09582165413589,152.29572521218682,82.87754789499766,72.63230624744436
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,01:38:28,01:38:28,0.0,,,,1.0,"22,62",interceptado,,5908.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22.468663827304923,,62.057601103389615,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:39:47,01:39:47,0.0,,"52,14",6,1.0,"23,67",s arquero pie,,5987.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.0,22.970273919760754,51.520752496672344,66.56857133095303,13.79494319556603
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:39:49,01:39:49,0.0,,"39,15",4,6.0,"77,26",corto,,5989.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,77.25839597715047,39.01399529048104,25.79127392491201,15.493493764453667
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,01:39:55,01:39:55,0.0,,,,4.0,"14,17",balon afuera lateral,,5995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13.790826552080024,,17.26566336851089,
