Session.Start.Date,tiempo,partido,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),coord.final,Jugador.2,Jugador.1,Calificacion,coord.inicial,Subevento,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Incompleto,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Error-tactico,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:15:46,00:15:46,0.0,"148,14",10,7.0,,"163,39",corto,,946.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,162.59755859405766,148.3481000365455,38.78199118023927,14.173640095530699
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:15:50,00:15:50,0.0,"157,39",7,10.0,,"142,10",corto,,950.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,142.21647438106842,157.25305905195515,10.465798117884155,38.66216955293952
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:15:53,00:15:53,0.0,"259,58",10,7.0,,"209,35",corto,,953.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,208.74676646171775,259.07821919414556,35.26583531512119,57.778155791657596
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,remate pie,,00:15:56,00:15:56,0.0,"241,85",Rival,10.0,,"255,59",corta distancia,,956.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,254.8821480865196,240.78924149533336,58.65301401896106,85.05246701136174
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,perdida,,00:15:56,00:15:56,0.0,,,10.0,,"269,65",balon afuera fondo,,956.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,268.51665112300725,,64.77372018354326,
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:17:17,00:17:17,0.0,"68,121",5,10.0,,"85,159",corto,,1037.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,84.93612608943533,68.02850862551409,159.06172813849008,121.2288149055132
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,falta,,00:18:08,00:18:08,0.0,,,4.0,,"56,159",recibida,,1088.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,56.32784417794739,,158.50528105374272,
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:18:12,00:18:12,0.0,"19,91",6,1.0,,"22,70",corto,,1092.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,22.134921302688305,18.522878302436848,70.26489219995607,91.04923915256764
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:18:23,00:18:23,0.0,"69,74",2,6.0,,"66,33",corto,,1103.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,66.3833603942187,68.8481862112385,33.21002573068002,73.72950184601993
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:18:26,00:18:26,0.0,"105,143",10,2.0,,"119,124",corto,,1106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,118.85251271787462,105.16747951748916,123.66944765701702,143.26756059864948
