Session.Start.Date,tiempo,partido,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),coord.final,Jugador.2,Calificacion,coord.inicial,Jugador.1,Subevento,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Incompleto,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Error-tactico,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:32:18,00:32:18,0.0,"270,84",9,,"170,132",4.0,centro aereo,,1938.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,170.2205282509021,269.5499858839717,131.94332571690978,83.87602645457049
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,perdida,,00:32:18,00:32:18,0.0,,,,"146,135",4.0,atajada,,1938.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,145.5296479822138,,134.7445434141544,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,falta,,00:32:27,00:32:27,0.0,,,,"99,67",6.0,recibida,,1947.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,98.58477883258365,,67.00179020858278,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:32:40,00:32:40,0.0,"76,86",1,,"58,32",6.0,corto,,1960.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,58.48686138561474,75.57086393446362,32.26140896476946,85.93330077647985
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:32:48,00:32:48,0.0,"153,66",9,,"54,96",1.0,medio,,1968.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,53.63169558724119,152.9118566145002,95.65261239070699,65.87555216502088
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:32:49,00:32:49,0.0,"206,85",7,,"176,95",9.0,corto,,1969.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,175.57823176480395,205.77187724390785,95.10712628370105,84.87826144261018
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,perdida,,00:32:50,00:32:50,0.0,,,,"150,96",9.0,interceptado,,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,150.412889305003,,95.52762559013838,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,falta,,00:32:54,00:32:54,0.0,,,,"144,96",9.0,recibida,,1974.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,143.67208840207076,,96.04832693377283,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,remate pie,,00:34:01,00:34:01,0.0,"265,94",Rival,,"192,82",5.0,corta distancia,,2041.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,191.7792769487568,264.6352401134835,81.76408223908643,94.03221418851082
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,perdida,,00:34:02,00:34:02,0.0,,,,"200,85",5.0,balon afuera fondo,,2042.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,200.42290970572742,,85.02424696111032,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:37:05,00:37:05,0.0,"68,38",8,,"2,98",1.0,s arquero pie,,2225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,2.096403185719943,67.63194512606792,98.43587827428809,37.798997309412954
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,perdida,,00:37:05,00:37:05,0.0,,,,"4,63",1.0,interceptado,,2225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.9386944728001687,,62.75487204273644,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:38:23,00:38:23,0.0,"152,84",7,,"6,91",1.0,largo,,2303.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,6.192753694647147,151.98178547464244,90.83837291197594,83.5280744969678
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:38:23,00:38:23,0.0,"163,98",7,,"210,91",8.0,corto,,2303.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,209.56317996467627,163.28655398670662,91.05037342792754,97.56358533253243
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:38:25,00:38:25,0.0,"209,100",11,,"149,93",7.0,corto,,2305.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,148.5343618994303,209.40509441031818,92.77854363496198,99.79066932054387
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,perdida,,00:38:31,00:38:31,0.0,,,,"172,66",7.0,interceptado,,2311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,171.70987120944605,,66.36713078815791,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:38:36,00:38:36,0.0,"119,88",4,,"92,36",3.0,corto,,2316.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,91.85532960826929,119.09649137844208,35.93514414070634,87.62701217905426
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:38:38,00:38:38,0.0,"180,98",7,,"126,64",4.0,corto,,2318.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,125.92905048130149,179.91301322424252,64.00416006100073,98.0500972761684
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:38:58,00:38:58,0.0,"107,39",10,,"129,21",5.0,corto,,2338.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,128.54829128239976,106.81532430274002,21.347050540803707,39.29012544554615
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,falta,,00:39:27,00:39:27,0.0,,,,"224,4",5.0,recibida,,2367.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,224.21680475971573,,3.8400355402989277,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,falta,,00:41:59,00:41:59,0.0,,,,"185,35",11.0,hecha,,2519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,185.1511297836726,,34.85275796854752,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,falta,,00:42:22,00:42:22,0.0,,,,"94,35",5.0,recibida,,2542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,93.72525211433413,,35.435581155441845,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:42:30,00:42:30,0.0,"165,124",8,,"158,148",4.0,corto,,2550.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,158.09587695635403,165.1026290423148,147.6899951452791,124.23673271062559
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:42:38,00:42:38,0.0,"50,79",6,,"178,66",8.0,corto,,2558.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,177.77911490445882,50.24792091364908,66.47270585675842,78.73271458451917
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:42:41,00:42:41,0.0,"85,159",2,,"81,77",6.0,corto,,2561.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,80.7388614293636,84.86571870528365,77.23558024090944,158.73797253105266
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:42:44,00:42:44,0.0,"76,90",1,,"69,126",2.0,corto,,2564.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,68.86830477075809,75.80445159869817,126.03237214445527,90.01027809805633
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:42:48,00:42:48,0.0,"168,76",11,,"77,91",1.0,largo,,2568.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,76.75074941910319,168.4583270436115,90.94446482756697,75.85859353554919
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,falta,,00:42:49,00:42:49,0.0,,,,"146,99",11.0,hecha,,2569.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,146.10244583688575,,99.2423361815905,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,falta,,00:43:15,00:43:15,0.0,,,,"163,128",8.0,hecha,,2595.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,162.9332129982675,,128.28557869672431,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,falta,,00:44:09,00:44:09,0.0,,,,"104,135",9.0,recibida,,2649.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,103.7649352169441,,134.7317508907734,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,arquero,,00:44:31,00:44:31,0.0,,,,"211,31",1.0,rebote/despeje,,2671.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,211.23998550810902,,30.660431565414093,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:45:31,00:45:31,0.0,"162,140",7,,"10,99",1.0,s arquero pie,,2731.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.0,10.031953418689604,161.99304226667243,98.8388484015596,140.0250614191001
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,perdida,,00:45:43,00:45:43,0.0,,,,"22,77",1.0,interceptado,,2743.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22.02167732493146,,77.25082278646958,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:46:27,00:46:27,0.0,"67,2",3,,"20,77",1.0,corto,,2787.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,20.033793750242573,67.19904356772935,77.49186299926265,2.0140917996137624
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:46:32,00:46:32,0.0,"3,42",1,,"54,32",3.0,corto,,2792.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,53.57801933458688,2.698189724739919,32.455180291743986,42.44888338083334
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:46:44,00:46:44,0.0,"99,10",3,,"166,20",10.0,corto,,2804.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,165.72650330141587,99.35158744363981,19.844394851871012,10.30308785744117
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:46:46,00:46:46,0.0,"127,25",5,,"95,12",3.0,corto,,2806.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,95.44117003826828,127.47014866679501,11.852730887539952,24.69052170452514
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:46:50,00:46:50,0.0,"102,119",4,,"104,89",5.0,corto,,2810.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,104.32679046862864,101.93148340861515,89.39407532590181,119.16036063632498
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:46:56,00:46:56,0.0,"214,135",7,,"118,133",4.0,medio,,2816.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,117.91577600388644,214.16920559538556,133.45951207313823,135.2489292449242
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,perdida,,00:46:56,00:46:56,0.0,,,,"107,154",4.0,balon afuera lateral,,2816.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,107.35084925108505,,153.85974224879237,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:49:44,00:49:44,0.0,"221,147",5,,"223,129",10.0,corto,,2984.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,222.68103909462533,221.26088952131167,129.23837785249432,147.44973339548773
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,remate pie,,00:49:46,00:49:46,0.0,"268,88",Rival,,"217,67",5.0,corta distancia,,2986.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,217.24193683405656,267.83238827586484,67.0758065658482,88.0108258349881
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,perdida,,00:49:46,00:49:46,0.0,,,,"220,87",5.0,atajada,,2986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,219.89131338562277,,87.35975457578951,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:50:26,00:50:26,0.0,"193,43",10,,"235,131",7.0,corto,,3026.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,235.3783123438484,193.28715056231513,130.61074469576295,42.54393652467819
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,remate pie,,00:50:31,00:50:31,0.0,"272,80",Rival,,"184,99",10.0,corta distancia,,3031.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,183.52406960639757,272.0,99.25747448534216,79.65167991244643
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,perdida,,00:50:31,00:50:31,0.0,,,,"218,65",10.0,atajada,,3031.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,217.83028690360834,,64.84386494041499,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,arquero,,00:51:34,00:51:34,0.0,,,,"16,30",1.0,rebote/despeje,,3094.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16.127842801841823,,30.099306330984398,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:52:21,00:52:21,0.0,"94,38",10,,"105,14",3.0,corto,,3141.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,104.71535699123741,93.54361822828169,13.81030596713355,38.1174019915236
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:52:17,00:52:17,0.0,"109,33",9,,"21,98",1.0,s arquero pie,,3137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.0,20.880243757725044,109.1797531855482,97.81777386141557,33.249794725712405
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:52:19,00:52:19,0.0,"122,26",3,,"102,16",9.0,corto,,3139.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,101.77104763362581,122.42563328947904,15.988008494911512,25.604188416009308
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:55:11,00:55:11,0.0,"40,34",6,,"10,65",1.0,corto,,3311.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,10.256087256138535,40.402918930419105,64.51677033010463,34.334057475361405
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:55:13,00:55:13,0.0,"87,26",3,,"8,52",6.0,corto,,3313.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,8.116752157682175,86.7686969560559,52.41553539458388,25.787934133746163
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:55:17,00:55:17,0.0,"199,16",9,,"55,7",3.0,medio,,3317.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,54.82099638271,199.20556344094052,7.442534119425414,15.570530472315454
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:55:19,00:55:19,0.0,"190,40",11,,"215,23",9.0,corto,,3319.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,215.24954339514863,189.78444852963622,23.10207500248412,40.17458266620075
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:55:21,00:55:21,0.0,"187,31",9,,"207,40",11.0,corto,,3321.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,206.93855819750976,187.18642834725313,40.0511739136075,31.114308704197054
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:55:23,00:55:23,0.0,"222,25",10,,"191,12",9.0,corto,,3323.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,191.0196546114695,221.5720424577526,11.880833323347606,24.72187619248613
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:55:26,00:55:26,0.0,"208,151",8,,"192,70",10.0,corto,,3326.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,192.180881732641,207.6623301442765,70.2423388724523,150.57873465955342
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:55:32,00:55:32,0.0,"164,162",4,,"199,160",8.0,corto,,3332.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,199.2848624548914,163.56947466081607,159.83190630243897,161.68717381731707
