Session.Start.Date,tiempo,partido,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),coord.final,Jugador.2,Jugador.1,Calificacion,coord.inicial,Subevento,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Incompleto,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Error-tactico,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/07/06,independiente,Independiente,17:20:45,19:32:44,pase,,00:22:14,00:22:14,0.0,"34,46",3,5.0,,"63,35",corto,,1334.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,63.48146231232376,33.510334008788476,34.99925622263967,46.347836904466874
2022/07/06,independiente,Independiente,17:20:45,19:32:44,pase,,00:22:22,00:22:22,0.0,"31,33",6,3.0,,"26,4",corto,,1342.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,26.351433782831485,31.361128513802882,4.404216318474742,32.70869288767404
2022/07/06,independiente,Independiente,17:20:45,19:32:44,pase,,00:22:23,00:22:23,0.0,"46,130",4,6.0,,"75,33",corto,,1343.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,75.26953296701615,45.561156343793684,33.401763457532574,130.38246269695287
2022/07/06,independiente,Independiente,17:20:45,19:32:44,pase,,00:22:35,00:22:35,0.0,"271,78",Rival,4.0,,"240,143",centro aereo,,1355.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,239.76715109266323,271.2965159923645,142.9690127937834,78.10677516918423
2022/07/06,independiente,Independiente,17:20:45,19:32:44,perdida,,00:22:35,00:22:35,0.0,,,4.0,,"266,137",interceptado,,1355.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,265.700104368927,,137.3807656757379,
2022/07/06,independiente,Independiente,17:20:45,19:32:44,pase,,00:22:27,00:22:27,0.0,"80,155",8,4.0,,"76,138",corto,,1347.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,76.44252351634205,80.07950631952116,137.6166699963619,154.56322303120683
2022/07/06,independiente,Independiente,17:20:45,19:32:44,pase,,00:22:29,00:22:29,0.0,"176,152",4,8.0,,"158,128",corto,,1349.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,157.517983157437,175.81999961295372,127.91232200612416,152.0935194915376
2022/07/06,independiente,Independiente,17:20:45,19:32:44,pase,,00:25:16,00:25:16,0.0,"41,113",2,1.0,,"27,71",corto,,1516.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,26.56004332942875,40.736964490324816,71.1262231725648,112.90717708166858
2022/07/06,independiente,Independiente,17:20:45,19:32:44,pase,,00:25:17,00:25:17,0.0,"2,134",4,2.0,,"22,154",corto,,1517.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,21.845254215169266,2.10126669771126,153.54541115056472,134.2947047068823
2022/07/06,independiente,Independiente,17:20:45,19:32:44,pase,,00:25:24,00:25:24,0.0,"155,127",9,4.0,,"113,140",corto,,1524.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,113.10992084792467,154.83045853522964,139.6306613223714,127.24433036486977
