Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Zonas,Categoria,Jugador2,Jugador,Zonas_final,Optional Column
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Duelo,,00:19:09,00:19:09,0.000,10,Aereo,,5,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Recuperacion,,00:19:39,00:19:39,0.000,7,intercepcion anticipo,,3,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,00:19:53,00:19:53,0.000,11,Tiro libre,10,2,14,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:19:55,00:19:55,0.000,14,Error tecnico,,10,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,00:20:14,00:20:14,0.000,6,Lateral corto,8,6,6,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Duelo,,00:20:21,00:20:21,0.000,10,Gambeta a favor,,3,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:20:22,00:20:22,0.000,10,Robo,,3,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Duelo,,00:23:16,00:23:16,0.000,10,Disputa suelo,,3,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:23:17,00:23:17,0.000,10,Duelo,,3,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Duelo,,00:23:34,00:23:34,0.000,18,Disputa suelo,,8,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Recuperacion,,00:23:35,00:23:35,0.000,18,Duelo,,8,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,00:24:15,00:24:15,0.000,24,Tiro de esquina,7,10,24,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:24:28,00:24:28,0.000,21,Balon afuera fondo,,11,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Duelo,,00:25:05,00:25:05,0.000,13,Disputa suelo,,11,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Recuperacion,,00:25:06,00:25:06,0.000,13,Robo,,11,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,00:25:24,00:25:24,0.000,13,Lateral corto,2,3,10,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:25:36,00:25:36,0.000,11,Interceptado,10,2,11,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Recuperacion,,00:25:41,00:25:41,0.000,10,intercepcion anticipo,,3,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:25:44,00:25:44,0.000,11,Interceptado,4,3,12,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Recuperacion,,00:26:13,00:26:13,0.000,4,Encontrada,,8,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,00:26:33,00:26:33,0.000,7,Lateral corto,2,3,7,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:27:43,00:27:43,0.000,20,Atajada,,11,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,00:29:16,00:29:16,0.000,8,Tiro libre,6,2,8,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:29:52,00:29:52,0.000,17,Error tecnico,,9,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Recuperacion,,00:29:56,00:29:56,0.000,15,intercepcion anticipo,,6,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:30:05,00:30:05,0.000,18,Balon afuera lateral,,7,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,00:31:04,00:31:04,0.000,9,Lateral largo,9,4,15,
