Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Zonas,Categoria,Jugador2,Jugador,Zonas_final,Optional Column
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,00:11:40,00:11:40,0.000,12,Disputa suelo,,4,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:11:42,00:11:42,0.000,12,Duelo,,4,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,00:11:47,00:11:47,0.000,17,Gambeta a favor,,10,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:11:47,00:11:47,0.000,17,Duelo,,10,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:11:52,00:11:52,0.000,18,intercepcion anticipo,,10,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,00:11:57,00:11:57,0.000,18,Disputa suelo,,7,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:11:58,00:11:58,0.000,18,Duelo,,7,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,00:12:22,00:12:22,0.000,7,Tiro libre,2,3,7,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,00:13:32,00:13:32,0.000,20,Gambeta a favor,,10,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:13:32,00:13:32,0.000,20,Duelo,,10,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:14:05,00:14:05,0.000,9,Intercepcion,,4,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:14:14,00:14:14,0.000,14,Error tecnico,7,9,21,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:14:25,00:14:25,0.000,13,intercepcion anticipo,,3,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:14:30,00:14:30,0.000,16,Interceptado,9,10,16,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,00:14:49,00:14:49,0.000,13,Lateral largo,11,3,19,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:14:50,00:14:50,0.000,13,Balon afuera lateral,11,3,19,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,00:16:06,00:16:06,0.000,18,Aereo,,9,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:16:07,00:16:07,0.000,18,Duelo,,9,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:16:24,00:16:24,0.000,17,Encontrada,,9,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,00:16:49,00:16:49,0.000,19,Lateral largo,Rival,3,22,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:16:50,00:16:50,0.000,19,intercepcion aereo,9,3,22,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:17:57,00:17:57,0.000,7,Intercepcion,,8,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,00:18:15,00:18:15,0.000,7,Tiro libre,3,2,7,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,00:18:49,00:18:49,0.000,10,Tiro libre,2,3,11,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:18:56,00:18:56,0.000,24,Interceptado,8,7,18,
